,Unnamed: 0,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone,Solution,Energy consumed,Remaining charge %,Green kms,CO2 emissions
0,0,"(41.385225851086155, 2.1963011992228587)","(41.38837292622365, 2.195587348453289)",116.6,659.3,5.654373927958834,7.105999946594237,7.008999824523926,-0.0001471259245719,-0.0147125924571989,-0.0001471259235104,1,0,0,1,1,0.8521676611343086,8.11548696775791,0.6593,0.0
1,1,"(41.38837292622365, 2.195587348453289)","(41.39042341607893, 2.19631110202709)",29.9,316.3,10.578595317725751,7.008999824523926,4.552999973297119,-0.007764779801539001,-0.7764779801539067,-0.0077646237563198,1,0,0,1,1,0.553310233664831,7.790562421403489,0.3163,0.0
2,2,"(41.39042341607893, 2.19631110202709)","(41.391816, 2.197889)",18.3,203.3,11.109289617486342,4.552999973297119,4.329999923706056,-0.0010969013752634,-0.1096901375263474,-0.0010969009353359,1,0,0,0,1,0.5952853555177701,7.195277065885719,0.2033,0.0
3,3,"(41.391816, 2.197889)","(41.39302513799257, 2.1993183139738863)",22.9,180.8,7.895196506550219,4.329999923706056,3.91100001335144,-0.0023174773802799,-0.2317477380279946,-0.0023174732314669,0,0,0,0,1,0.18091252393577473,7.29735371370523,0.18080000000000002,0.0
4,4,"(41.39302513799257, 2.1993183139738863)","(41.394353549367196, 2.2027720817693925)",64.3,429.6,6.681181959564543,3.91100001335144,4.2709999084472665,0.0008379885826252,0.0837988582625291,0.0008379883864732,1,0,0,0,0,0.07437170136562828,7.332129541376025,0.025,0.22592428223276895
5,5,"(41.394353549367196, 2.2027720817693925)","(41.39744707243207, 2.2065192457703917)",53.5,472.4,8.829906542056074,4.2709999084472665,3.0659999847412114,-0.0025508042415454,-0.2550804241545416,-0.0025507987092107,1,0,0,0,1,0.7169630597844261,6.796177766556577,0.4724,0.0
6,6,"(41.39744707243207, 2.2065192457703917)","(41.399008, 2.208042)",79.3,389.2,4.907944514501891,3.0659999847412114,4.4089999198913565,0.0034506678703755,0.3450667870375505,0.0034506541746474,1,0,0,0,0,0.07652489190680671,6.7196528746497695,0.025,0.2079278884643581
7,7,"(41.399008, 2.208042)","(41.399732, 2.207781)",14.6,109.6,7.506849315068492,4.4089999198913565,4.669000148773193,0.0023722648620605,0.2372264862060547,0.0023722604119909,0,0,0,0,0,0.07652489190680671,6.7196528746497695,0.025,0.05688438434656416
8,8,"(41.399732, 2.207781)","(41.400625891213615, 2.2075988301288643)",19.5,149.1,7.646153846153848,4.669000148773193,3.088000059127808,-0.0106036223316256,-1.060362233162566,-0.0106032249459561,0,0,0,0,1,0.0519257910890318,6.720849461460492,0.14909999999999998,0.0
9,9,"(41.400625891213615, 2.2075988301288643)","(41.40326189463366, 2.209743071066398)",42.3,402.4,9.513002364066192,3.088000059127808,3.4189999103546143,0.0008225642426113,0.0822564242611348,0.0008225640570924,1,0,1,0,1,0.7801124518738666,6.160207085711775,0.4024,0.0
