,Unnamed: 0,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone,Solution,Energy consumed,Remaining charge %,Green kms,CO2 emissions
0,0,"(41.377039776795165, 2.1835024659134383)","(41.381144558404316, 2.1825816091706973)",72.9,506.1,6.942386831275718,3.3239998817443848,4.116000175476073,0.0015649087013074,0.1564908701307428,0.0015649074238538,1,0,0,1,1,0.7876210793136362,8.22242508533865,0.5061,0.0
1,1,"(41.381144558404316, 2.1825816091706973)","(41.38483869935266, 2.185399375374405)",52.7,499.6,9.480075901328274,4.116000175476073,5.7129998207092285,0.0031965565356948,0.3196556535694864,0.003196545648318,1,0,0,1,1,0.9839137549814576,7.463916086113823,0.49960000000000004,0.0
2,2,"(41.38483869935266, 2.185399375374405)","(41.38780425169761, 2.183053903806415)",42.3,434.3,10.267139479905437,5.7129998207092285,6.624000072479247,0.0020976289472024,0.2097628947202439,0.0020976258706551,1,0,0,1,1,0.9006202529451619,6.820130297378643,0.4343,0.0
3,3,"(41.38780425169761, 2.183053903806415)","(41.389501481336666, 2.1835283350133055)",35.1,263.8,7.515669515669516,6.624000072479247,7.120999813079834,0.0018840020492819,0.1884002049281978,0.0018839998202209998,1,0,0,1,1,0.5098233496051453,6.44499436714976,0.26380000000000003,0.0
4,4,"(41.389501481336666, 2.1835283350133055)","(41.39118888092784, 2.181294611542364)",26.2,264.6,10.099236641221376,7.120999813079834,9.89799976348877,0.0104950867362393,1.0495086736239359,0.0104947014281372,1,0,0,1,1,0.7382008265384308,5.950440414999798,0.2646,0.0
5,5,"(41.39118888092784, 2.181294611542364)","(41.391566, 2.180164)",26.5,111.8,4.218867924528301,9.89799976348877,11.243000030517578,0.0120304138374669,1.2030413837466982,0.01202983349716,1,0,0,1,1,0.2692065741204675,5.68123384087933,0.1118,0.0
6,6,"(41.391566, 2.180164)","(41.39127422464899, 2.178718374798961)",21.1,126.8,6.009478672985781,11.243000030517578,12.166000366210938,0.0072791824581495,0.7279182458149522,0.0072790538961096,0,0,0,1,1,0.22168592226244557,5.501344987611367,0.1268,0.0
7,7,"(41.39127422464899, 2.178718374798961)","(41.390248726563414, 2.175962376494219)",23.1,256.6,11.108225108225108,12.166000366210938,13.986000061035154,0.0070927501746851,0.7092750174685186,0.0070926312396991,1,0,0,1,1,0.7611246738877594,5.050205940626805,0.25660000000000005,0.0
8,8,"(41.390248726563414, 2.175962376494219)","(41.39018667127584, 2.1728372814754957)",49.2,338.9,6.8882113821138224,13.986000061035154,17.552000045776367,0.0105222779130752,1.0522277913075275,0.0105218896025159,1,0,0,1,1,0.7829314702781947,4.388392092054992,0.3389,0.0
9,9,"(41.39018667127584, 2.1728372814754957)","(41.392008906298734, 2.170422578715327)",43.7,285.8,6.540045766590389,17.552000045776367,22.52799987792969,0.0174107761796827,1.7410776179682717,0.0174090172269746,1,0,0,1,1,0.7848712621059906,3.7074914659843516,0.2858,0.0
