,Unnamed: 0,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone,Solution,Energy consumed,Remaining charge %,Green kms,CO2 emissions
0,0,"(41.37569002848572, 2.1672126448125124)","(41.37486616097471, 2.164506492637661)",117.7,610.6,5.187765505522513,9.96399974822998,11.185999870300293,0.0020013103866202,0.2001310386620229,0.0020013077147149998,1,0,0,0,0,0.07533044748651639,8.876955819319035,0.025,0.3036650140173994
1,1,"(41.37486616097471, 2.164506492637661)","(41.37486065687178, 2.1670408277530555)",27.0,211.7,7.84074074074074,11.185999870300293,10.270999908447266,-0.0043221538113038,-0.4322153811303861,-0.0043221268975341,1,0,0,0,1,0.3563517586564881,8.645914133305673,0.2117,0.0
2,2,"(41.37486065687178, 2.1670408277530555)","(41.37479406571474, 2.170634729830233)",37.1,300.4,8.097035040431265,10.270999908447266,8.394000053405763,-0.0062483350700449,-0.6248335070044954,-0.0062482537567603,1,0,0,0,0,0.06853136520292065,8.724011477917125,0.025,0.1389941161510765
3,3,"(41.37479406571474, 2.170634729830233)","(41.37451307464027, 2.174798861891265)",31.4,349.0,11.114649681528663,8.394000053405763,5.565999984741211,-0.0081031520592107,-0.8103152059210748,-0.0081029747123104,1,0,0,0,0,0.06700274555114868,8.9,0.025,0.210908309133773
4,4,"(41.37451307464027, 2.174798861891265)","(41.37479872356159, 2.177143112281045)",68.2,443.7,6.505865102639296,5.565999984741211,4.1090002059936515,-0.0032837497830686,-0.3283749783068647,-0.0032837379802398,1,0,0,0,1,0.5207217452257489,8.462788306073502,0.4437,0.0
5,5,"(41.37479872356159, 2.177143112281045)","(41.376695172643245, 2.178541261260127)",36.1,251.3,6.961218836565098,4.1090002059936515,4.388999938964844,0.0011142050655439,0.1114205065543937,0.0011142046044665,1,0,0,1,1,0.44869318990876417,8.123584111915221,0.2513,0.0
6,6,"(41.376695172643245, 2.178541261260127)","(41.3788454755641, 2.1802776137911715)",22.4,279.6,12.482142857142858,4.388999938964844,4.552000045776367,0.0005829760615576,0.0582976061557666,0.000582975995514,1,0,0,1,1,0.8083211972316169,7.68339318239925,0.2796,0.0
7,7,"(41.3788454755641, 2.1802776137911715)","(41.38044931397982, 2.1815733936400634)",16.7,208.5,12.48502994011976,4.552000045776367,4.25600004196167,-0.0014196642868810002,-0.1419664286881042,-0.0014196633331296,1,0,0,1,0,0.07251101860746471,7.989340324686196,0.025,0.24583879378947307
8,8,"(41.38044931397982, 2.1815733936400634)","(41.38281597750345, 2.183786759074323)",34.3,320.4,9.341107871720117,4.25600004196167,4.485000133514403,0.0007147318712632,0.0714731871263216,0.0007147317495583,1,0,0,1,1,0.6259420629754051,7.551407083933355,0.32039999999999996,0.0
9,9,"(41.38281597750345, 2.183786759074323)","(41.38483869935266, 2.185399375374405)",25.0,263.8,10.552,4.485000133514403,5.7129998207092285,0.0046550405124898,0.4655040512489856,0.0046550068889453,1,0,0,1,1,0.6958589889907879,7.11975906541809,0.26380000000000003,0.0
10,10,"(41.38483869935266, 2.185399375374405)","(41.38780425169761, 2.183053903806415)",42.3,434.3,10.267139479905437,5.7129998207092285,6.624000072479247,0.0020976289472024,0.2097628947202439,0.0020976258706551,1,0,0,1,1,0.9006202529451619,6.47597327668291,0.4343,0.0
11,11,"(41.38780425169761, 2.183053903806415)","(41.38998242328878, 2.185052559520668)",44.8,349.8,7.8080357142857135,6.624000072479247,6.521999835968018,-0.0002915958733883,-0.0291595873388308,-0.0002915958651236,1,0,0,1,1,0.568649177847735,6.038724299987348,0.3498,0.0
12,12,"(41.38998242328878, 2.185052559520668)","(41.39358372812628, 2.1875455576411484)",65.6,487.6,7.432926829268293,6.521999835968018,7.99399995803833,0.0030188681748775,0.3018868174877589,0.0030188590040439,1,0,0,1,1,0.8474934703241089,5.327632915541466,0.48760000000000003,0.0
13,13,"(41.39358372812628, 2.1875455576411484)","(41.395974177349736, 2.1909147766460304)",62.9,386.8,6.149443561208267,7.99399995803833,6.927999973297119,-0.0027559461859907,-0.2755946185990721,-0.0027559392086655,1,0,0,1,1,0.4863370505061719,4.925327921489625,0.38680000000000003,0.0
14,14,"(41.395974177349736, 2.1909147766460304)","(41.397361, 2.192725)",19.5,216.2,11.087179487179489,6.927999973297119,4.497000217437744,-0.0112442171871386,-1.1244217187138643,-0.0112437433452196,1,0,0,0,0,0.06441427551074624,4.860913645978879,0.025,0.1703412245972536
15,15,"(41.397361, 2.192725)","(41.398714479795345, 2.1946184046906225)",28.3,218.5,7.720848056537102,4.497000217437744,4.355000019073486,-0.0006498864913696,-0.06498864913696001,-0.0006498863998759,0,0,0,0,0,0.06441427551074624,5.110451792816719,0.025,0.09383568315965038
16,16,"(41.398714479795345, 2.1946184046906225)","(41.402099456853875, 2.1972063311445855)",398.0,451.0,1.1331658291457287,4.355000019073486,3.0169999599456787,-0.0029667407076004,-0.29667407076004604,-0.0029667320036737,1,0,0,0,0,0.005821242419074401,5.107541171607182,0.025,0.2359635244783245
17,17,"(41.402099456853875, 2.1972063311445855)","(41.403434, 2.19828)",154.0,173.0,1.1233766233766234,3.0169999599456787,2.490000009536743,-0.0030462424879129,-0.3046242487912922,-0.0030462330653349,1,0,0,0,0,0.005816874175650133,5.101724297431532,0.025,0.0897189587917313
18,18,"(41.403434, 2.19828)","(41.40526636847179, 2.1998164351851965)",212.0,242.0,1.1415094339622642,2.490000009536743,3.1040000915527344,0.0025371904215536,0.2537190421553682,0.0025371849773262,0,0,0,0,0,0.005816874175650133,5.104632734519357,0.025,0.16658618440709197
19,19,"(41.40526636847179, 2.1998164351851965)","(41.40799151956107, 2.2024326151548532)",104.2,378.3,3.6305182341650672,3.1040000915527344,4.0219998359680185,0.0024266448438151,0.2426644843815181,0.0024266400806475,1,0,1,0,1,0.559885289774845,4.57030077874512,0.3783,0.0
20,20,"(41.40799151956107, 2.2024326151548532)","(41.408836, 2.202251)",26.6,129.1,4.853383458646617,4.0219998359680185,3.8589999675750732,-0.0012625861223310002,-0.1262586122331095,-0.0012625854514255,1,0,0,0,0,0.07264047858044907,4.4976603001646716,0.025,0.050075719440931
21,21,"(41.408836, 2.202251)","(41.41116991076628, 2.2040433787603884)",56.5,300.6,5.320353982300885,3.8589999675750732,4.037000179290772,0.0005921497395731,0.0592149739573181,0.0005921496703624,0,0,0,0,0,0.07264047858044907,4.5480635887359755,0.025,0.14032310869520953
22,22,"(41.41116991076628, 2.2040433787603884)","(41.41259860287797, 2.2050855625163566)",32.1,180.6,5.6261682242990645,4.037000179290772,4.36299991607666,0.0018050926732329998,0.1805092673233049,0.0018050907126898,1,0,0,0,1,0.31740546945644216,4.299814414796975,0.18059999999999998,0.0
23,23,"(41.41259860287797, 2.2050855625163566)","(41.41533147249189, 2.2074021448980137)",86.5,360.4,4.166473988439306,4.36299991607666,4.823499917984009,0.001277746953128,0.1277746953128048,0.0012777462577629,1,0,0,0,1,0.512027804765938,3.825153674398665,0.3604,0.0
24,24,"(41.41533147249189, 2.2074021448980137)","(41.41626, 2.208219)",32.5,135.2,4.159999999999998,4.823499917984009,5.2839999198913565,0.0034060651028649997,0.3406065102865005,0.0034060519313856,1,0,0,0,1,0.23865408932980997,3.586499585068855,0.1352,0.0
25,25,"(41.41626, 2.208219)","(41.41615625505865, 2.2124403264720995)",87.2,502.6,5.76376146788991,5.2839999198913565,5.60099983215332,0.0006307200801073,0.0630720080107367,0.0006307199964722,0,0,0,0,0,0.23865408932980997,3.6247436523653405,0.1352,0.23449247256027958
26,26,"(41.41615625505865, 2.2124403264720995)","(41.417910932546945, 2.2158006073081578)",68.0,384.1,5.648529411764708,5.60099983215332,4.9660000801086435,-0.0016532146629645,-0.1653214662964534,-0.0016532131568229998,1,0,0,0,1,0.48858633249165745,3.2026534237592674,0.3841,0.0
27,27,"(41.417910932546945, 2.2158006073081578)","(41.41980943728213, 2.218338331254348)",49.8,304.4,6.112449799196787,4.9660000801086435,5.839000225067139,0.0028679374013091,0.2867937401309119,0.0028679295383574,1,0,0,0,1,0.5287701152728734,2.763477332669631,0.3044,0.0
28,28,"(41.41980943728213, 2.218338331254348)","(41.421294, 2.220248)",25.2,229.4,9.103174603174603,5.839000225067139,-0.1720000058412552,-0.0262031396290688,-2.620313962906885,-0.0261971450336663,1,0,0,0,1,0.20901709878236896,2.554460233887262,0.2294,0.0
29,29,"(41.421294, 2.220248)","(41.42259308672841, 2.222061532920374)",18.8,209.2,11.127659574468083,-0.1720000058412552,5.960999965667725,0.0293164434584559,2.9316443458455925,0.029308049076645998,0,0,0,0,0,0.20901709878236896,2.68481122441192,0.2294,0.28083295426217253
30,30,"(41.42259308672841, 2.222061532920374)","(41.423161, 2.222765)",22.2,100.7,4.5360360360360374,5.960999965667725,7.749000072479247,0.0177557110904818,1.7755711090481865,0.0177538455236371,1,0,0,0,0,0.08830916627383528,2.5965020581380847,0.025,0.07225458798033961
31,31,"(41.423161, 2.222765)","(41.424702, 2.224075)",23.9,203.3,8.506276150627617,7.749000072479247,8.968000411987305,0.0059960665986623,0.5996066598662354,0.005995994741722,0,0,0,0,1,0.33734653518288776,2.2591555229551967,0.2033,0.0
32,32,"(41.424702, 2.224075)","(41.42632901542419, 2.225535171897098)",25.8,218.1,8.453488372093021,8.968000411987305,5.477000236511231,-0.0160064198783864,-1.6006419878386402,-0.0160050531110025,0,0,0,0,1,-0.0010522146802831472,2.3043623207723973,0.2181,0.0
33,33,"(41.42632901542419, 2.225535171897098)","(41.425465023369036, 2.2295463856667297)",83.0,659.0,7.939759036144578,5.477000236511231,4.821000099182129,-0.0009954478563415,-0.09954478563415801,-0.0009954475275398,1,1,0,0,0,0.07286064707045053,2.3618383687437126,0.025,0.3113771836010201
34,34,"(41.425465023369036, 2.2295463856667297)","(41.42629411049476, 2.225239122253136)",52.7,465.1,8.825426944971538,4.821000099182129,5.4660000801086435,0.0013867984969393,0.1386798496939397,0.0013867976079054,1,0,0,0,0,0.07482400322662833,2.4764632875147115,0.025,0.2888494918538592
35,35,"(41.42629411049476, 2.225239122253136)","(41.424764, 2.223943)",22.2,201.6,9.08108108108108,5.4660000801086435,8.02400016784668,0.0126884924987005,1.2688492498700579,0.0126878116245012,1,0,0,0,0,0.08413620906615481,2.392327078448557,0.025,0.20000718509031848
36,36,"(41.424764, 2.223943)","(41.423702, 2.223021)",13.0,142.9,10.992307692307694,8.02400016784668,9.12600040435791,0.0077116881491338,0.7711688149133873,0.0077115352828789,0,0,0,0,0,0.08413620906615481,2.392327078448557,0.025,0.09969154744983147
