,Unnamed: 0,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone,Solution,Energy consumed,Remaining charge %,Green kms,CO2 emissions
0,0,"(41.37730194578099, 2.1495380404974056)","(41.377101, 2.146996)",61.9,299.8,4.843295638126008,25.89699935913086,27.39549922943115,0.0049983317888602,0.4998331788860217,0.0049982901645088,1,0,0,0,1,0.5283392372130117,8.37166076278699,0.2998,0.0
1,1,"(41.377101, 2.146996)","(41.3766, 2.14593)",25.2,104.9,4.162698412698413,27.39549922943115,28.893999099731445,0.0142850321286967,1.4285032128696786,0.0142840605695598,0,0,0,0,1,0.24384776807546746,8.127812994711523,0.10490000000000001,0.0
2,2,"(41.3766, 2.14593)","(41.37846722065939, 2.145255012847276)",129.1,551.5,4.271882261812548,28.893999099731445,29.43400001525879,0.0009791494388528,0.0979149438852844,0.0009791491259385,0,0,0,0,1,0.7045198472524564,7.4773083071647175,0.5515,0.0
3,3,"(41.37846722065939, 2.145255012847276)","(41.38047215602627, 2.1436143326882826)",309.0,348.0,1.1262135922330097,29.43400001525879,31.632999420166016,0.0063189638072046,0.6318963807204674,0.0063188797052781,1,0,0,0,1,0.7380036444529855,6.742470370358718,0.348,0.0
4,4,"(41.38047215602627, 2.1436143326882826)","(41.381389, 2.143791)",137.0,155.0,1.1313868613138691,31.632999420166016,32.075000762939446,0.0028516215662802,0.2851621566280242,0.0028516138367642,1,0,0,0,1,0.2873844062339247,6.455085964124793,0.155,0.0
5,5,"(41.381389, 2.143791)","(41.382888214720005, 2.1427012629548194)",184.0,210.0,1.141304347826087,32.075000762939446,35.93600082397461,0.0183857145763578,1.8385714576357888,0.0183836433278194,0,0,0,0,0,0.2873844062339247,6.458156427310347,0.155,0.24379508100536307
6,6,"(41.382888214720005, 2.1427012629548194)","(41.38641012785513, 2.1429760160684315)",347.0,393.0,1.1325648414985592,35.93600082397461,43.28499984741211,0.0186997430621819,1.8699743062181933,0.0186975638748891,1,0,0,0,0,0.007011270541986534,6.454650792039354,0.025,0.45794421785206163
7,7,"(41.38641012785513, 2.1429760160684315)","(41.38919523991065, 2.1435604881321733)",28.4,314.0,11.056338028169014,43.28499984741211,46.16400146484375,0.0091687949599733,0.9168794959973378,0.0091685380425117,1,0,0,0,0,0.08123668352650444,6.690241887413722,0.025,0.3116022938695372
8,8,"(41.38919523991065, 2.1435604881321733)","(41.390958182961526, 2.1440526199555814)",31.0,200.6,6.470967741935484,46.16400146484375,49.16299819946289,0.0149501332732758,1.4950133273275876,0.0149490196053737,1,0,0,0,0,0.08599894763333797,6.705782111894101,0.025,0.1715854956436314
9,9,"(41.390958182961526, 2.1440526199555814)","(41.390798, 2.144814)",27.1,122.8,4.531365313653136,49.16299819946289,48.23699951171875,-0.0075407059262552,-0.7540705926255217,-0.0075405630039731,1,0,0,0,1,0.12507266703420306,6.580709444859898,0.12279999999999999,0.0
10,10,"(41.390798, 2.144814)","(41.392023871349444, 2.146620756299339)",49.5,206.5,4.171717171717171,48.23699951171875,47.02399826049805,-0.0058740980688653,-0.587409806886539,-0.005874030508290999,0,0,0,0,1,0.15328048726297322,6.46116209263509,0.2065,0.0
11,11,"(41.392023871349444, 2.146620756299339)","(41.39331, 2.148293)",47.9,199.7,4.169102296450939,47.02399826049805,45.92599868774414,-0.0054982452316169,-0.5498245231616957,-0.0054981898273533,1,0,0,0,1,0.20398117427794027,6.257180918357149,0.1997,0.0
12,12,"(41.39331, 2.148293)","(41.393503, 2.148063)",84.6,466.2,5.5106382978723385,45.92599868774414,46.52999877929688,0.0012955814919621,0.1295581491962107,0.0012955807670714,0,0,0,0,1,0.5975608777444856,5.659620040612664,0.4662,0.0
13,13,"(41.393503, 2.148063)","(41.394414, 2.146869)",23.1,144.6,6.2597402597402585,46.52999877929688,49.72099876403809,0.0220677730618341,2.2067773061834104,0.0220641918715217,0,0,0,0,0,0.5975608777444856,5.659620040612664,0.4662,0.1597685536234691
14,14,"(41.394414, 2.146869)","(41.395343026894025, 2.1485039996210022)",19.7,171.0,8.68020304568528,49.72099876403809,52.9119987487793,0.0186608186242176,1.8660818624217608,0.0186586530149868,0,0,0,0,0,0.5975608777444856,5.694194818953725,0.4662,0.1725271984180903
15,15,"(41.395343026894025, 2.1485039996210022)","(41.397810432917474, 2.1523654664114527)",65.6,422.9,6.446646341463415,52.9119987487793,56.3489990234375,0.0081272174855951,0.8127217485595185,0.00812703855394,1,0,0,0,1,0.8514686800008324,4.937520784900635,0.4229,0.0
16,16,"(41.397810432917474, 2.1523654664114527)","(41.399564108384126, 2.1522924204075515)",42.5,248.3,5.842352941176473,56.3489990234375,60.13600158691406,0.0152517219632563,1.5251721963256393,0.0152505395350647,1,0,0,0,0,0.08624731602365622,4.9307697712825345,0.025,0.20952818365752277
17,17,"(41.399564108384126, 2.1522924204075515)","(41.40152554010779, 2.151229551911657)",68.2,255.6,3.7478005865102637,60.13600158691406,65.25099945068361,0.0200117287314926,2.001172873149269,0.0200090580122768,1,0,0,0,0,0.06076360375868548,4.900387969403192,0.025,0.2509080306351433
18,18,"(41.40152554010779, 2.151229551911657)","(41.40363791933784, 2.1500811147358188)",46.5,266.5,5.731182795698925,65.25099945068361,72.5530014038086,0.0273996320942776,2.7399632094277666,0.0273927785160372,1,0,1,0,1,0.9118357655518747,4.077379441411811,0.2665,0.0
19,19,"(41.40363791933784, 2.1500811147358188)","(41.40574352845487, 2.150125985286018)",37.5,250.4,6.6773333333333325,72.5530014038086,79.38500213623047,0.0272843479729308,2.728434797293082,0.0272775805150482,1,0,1,0,1,0.8925585326843116,3.3266358023458946,0.2504,0.0
20,20,"(41.40574352845487, 2.150125985286018)","(41.406646, 2.150377)",108.0,123.0,1.1388888888888888,79.38500213623047,83.14099884033203,0.0305365585699314,3.0536558569931405,0.0305270722857794,1,0,0,0,0,0.007660425637755342,3.3189753767081394,0.025,0.18388090417438538
21,21,"(41.406646, 2.150377)","(41.407703, 2.150906)",118.0,135.0,1.1440677966101696,83.14099884033203,88.89600372314453,0.0426296657986111,4.262966579861112,0.0426038704535199,0,0,0,0,0,0.007660425637755342,3.3189753767081394,0.025,0.2540015645341858
22,22,"(41.407703, 2.150906)","(41.40884122177774, 2.153526188509672)",234.0,266.0,1.1367521367521367,88.89600372314453,92.90899658203124,0.015086439319123002,1.5086439319123002,0.0150852949142608,0,0,0,0,0,0.007660425637755342,3.322805589527017,0.025,0.28289134113244385
23,23,"(41.40884122177774, 2.153526188509672)","(41.41046033286888, 2.156636471251891)",277.0,317.0,1.1444043321299642,92.90899658203124,91.97799682617188,-0.0029369077471904,-0.2936907747190457,-0.0029368993032062,1,0,0,0,1,0.44020852625894713,2.885508504067095,0.317,0.0
24,24,"(41.41046033286888, 2.156636471251891)","(41.411185, 2.157624)",12.5,116.6,9.328,91.97799682617188,92.94200134277344,0.0082676202109911,0.8267620210991102,0.0082674318450025,1,0,0,0,1,0.39976054873415234,2.4857479553329425,0.1166,0.0
25,25,"(41.411185, 2.157624)","(41.411349015147906, 2.1597702270746546)",33.8,235.0,6.952662721893492,92.94200134277344,95.37200164794922,0.0103404268305352,1.034042683053524,0.0103400583061061,0,0,0,0,1,0.4672669667950849,2.222672402344239,0.235,0.0
26,26,"(41.411349015147906, 2.1597702270746546)","(41.412413, 2.161602)",38.7,193.1,4.989664082687338,95.37200164794922,101.16500091552734,0.0299999962070332,2.9999996207033277,0.0299910010673217,1,0,0,0,0,0.09838266915115318,2.124289733193086,0.025,0.2273180999132158
27,27,"(41.412413, 2.161602)","(41.41307749564795, 2.162951664615313)",21.3,136.3,6.399061032863848,101.16500091552734,105.73400115966795,0.0335216452248028,3.3521645224802823,0.0335090975848732,0,0,0,0,0,0.09838266915115318,2.192712555163882,0.025,0.1970480166984788
28,28,"(41.41307749564795, 2.162951664615313)","(41.413979, 2.164531)",25.3,165.5,6.541501976284585,105.73400115966795,108.1230010986328,0.014435044948428,1.443504494842806,0.0144340424611381,1,0,0,0,0,0.08557474000771854,2.1071378151561637,0.025,0.1378207848664238
29,29,"(41.413979, 2.164531)","(41.414116, 2.164799)",106.2,535.0,5.037664783427496,108.1230010986328,109.72799682617188,0.0029999920140917,0.2999992014091706,0.0029999830142121,0,0,0,0,1,0.7601710368619959,1.3469667782941679,0.535,0.0
30,30,"(41.414116, 2.164799)","(41.41516440643161, 2.1668817752671594)",37.1,215.2,5.800539083557951,109.72799682617188,116.85699844360352,0.0331273309360206,3.3127330936020645,0.0331152207099121,0,0,0,0,0,0.7601710368619959,1.4479969012571412,0.535,0.30874315022497695
31,31,"(41.41516440643161, 2.1668817752671594)","(41.415756, 2.16819)",116.0,132.0,1.1379310344827591,116.85699844360352,123.98600006103516,0.0540075880108457,5.400758801084575,0.053955169587610985,1,0,0,0,0,0.008943436998944575,1.4390534642581967,0.025,0.2879727887374176
32,32,"(41.415756, 2.16819)","(41.41605148503482, 2.1698921824615547)",143.0,163.0,1.1398601398601398,123.98600006103516,115.28900146484376,-0.0533558196085362,-5.335581960853624,-0.053305274028534,0,0,0,0,1,-0.007677001287120597,1.4512021840447895,0.163,0.0
33,33,"(41.41605148503482, 2.1698921824615547)","(41.417003, 2.170918)",121.0,138.0,1.140495867768595,115.28900146484376,109.552001953125,-0.041572460229846,-4.1572460229846016,-0.0415485355629265,1,0,0,0,1,0.022483344821192103,1.4287188392235974,0.138,0.0
34,34,"(41.417003, 2.170918)","(41.417987621013815, 2.171696112994583)",112.0,128.0,1.1428571428571428,109.552001953125,106.40399932861328,-0.0245937705039978,-2.4593770503997803,-0.0245888137596233,0,0,0,0,1,0.05193113065133569,1.3786390815534468,0.128,0.0
35,35,"(41.417987621013815, 2.171696112994583)","(41.418935, 2.172273)",58.3,274.2,4.703259005145798,106.40399932861328,103.34600067138672,-0.0111524385748598,-1.115243857485982,-0.0111519762408338,1,0,0,0,1,0.1655332799858165,1.2131058015676304,0.2742,0.0
36,36,"(41.418935, 2.172273)","(41.419811, 2.172888)",10.5,114.1,10.866666666666665,103.34600067138672,95.31600189208984,-0.0703768517028648,-7.0376851702864816,-0.0702610059064402,0,0,0,0,1,-0.2842237351190448,1.4973295366866752,0.1141,0.0
37,37,"(41.419811, 2.172888)","(41.42168943532669, 2.1742790036019457)",21.6,238.8,11.055555555555555,95.31600189208984,77.20800018310547,-0.0758291528851941,-7.58291528851942,-0.0756843115286244,0,0,0,0,1,-0.6546917747192048,2.1967191974315385,0.2388,0.0
38,38,"(41.42168943532669, 2.1742790036019457)","(41.42184, 2.175098)",22.0,102.6,4.663636363636363,77.20800018310547,70.78700256347656,-0.0625828228034006,-6.2582822803400635,-0.0625013101060593,1,0,0,0,1,-0.0912333115379716,2.2879525089695103,0.1026,0.0
39,39,"(41.42184, 2.175098)","(41.422174104765176, 2.177325633446657)",63.1,264.1,4.185419968304279,70.78700256347656,58.00899887084961,-0.0483832021682201,-4.8383202168220185,-0.048345501142384,0,0,0,0,1,-0.2969115994484046,2.5999934571578316,0.2641,0.0
40,40,"(41.422174104765176, 2.177325633446657)","(41.42362, 2.177523)",25.7,161.7,6.291828793774319,58.00899887084961,54.93500137329102,-0.0190104978203994,-1.9010497820399468,-0.0190082081917199,1,0,0,0,1,0.12326637320393502,2.4767270839538966,0.16169999999999998,0.0
41,41,"(41.42362, 2.177523)","(41.42475535994532, 2.1774177154060346)",13.7,129.1,9.423357664233576,54.93500137329102,55.47700119018555,0.0041982944763325,0.4198294476332543,0.0041982698106666,0,0,0,0,0,0.12326637320393502,2.544686793872847,0.16169999999999998,0.07510186402186582
