,Unnamed: 0,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone,Solution,Energy consumed,Remaining charge %,Green kms,CO2 emissions
0,0,"(41.44153921504353, 2.165702292433114)","(41.440732364531776, 2.1634414981988503)",23.1,210.3,9.103896103896105,102.47599792480469,111.75299835205078,0.0441131736911369,4.411317369113691,0.0440845927194063,1,0,0,0,1,0.9894377634489778,8.191386551942127,0.21030000000000001,0.0
1,1,"(41.440732364531776, 2.1634414981988503)","(41.440711, 2.163124)",50.4,243.3,4.8273809523809526,111.75299835205078,112.9280014038086,0.0048294412320501,0.4829441232050196,0.0048294036860805,1,0,0,0,1,0.4362890979339913,7.755097454008136,0.24330000000000002,0.0
2,2,"(41.440711, 2.163124)","(41.440677123792, 2.1617206930546065)",20.8,121.9,5.8605769230769225,112.9280014038086,117.87000274658205,0.0405414384148764,4.054143841487643,0.0405192488793833,0,0,0,0,1,0.5308338770548436,7.278181313204913,0.12190000000000001,0.0
3,3,"(41.440677123792, 2.1617206930546065)","(41.440087, 2.160658)",11.3,112.9,9.991150442477878,117.87000274658205,113.90599822998048,-0.0351107574543982,-3.511075745439825,-0.0350963403422923,1,0,0,0,1,0.28296933072057495,6.995211982484338,0.1129,0.0
4,4,"(41.440087, 2.160658)","(41.43971896856284, 2.158333263543861)",18.0,199.5,11.083333333333336,113.90599822998048,120.2519989013672,0.0318095271748707,3.1809527174870764,0.0317988049025445,0,0,0,0,1,0.7434740099004118,6.3814459870007445,0.1995,0.0
5,5,"(41.43971896856284, 2.158333263543861)","(41.4396, 2.156735)",18.3,138.3,7.557377049180328,120.2519989013672,127.04900360107422,0.0491468163391686,4.91468163391687,0.0491073036903031,1,0,0,0,1,0.6892753066956331,5.692170680305112,0.1383,0.0
6,6,"(41.4396, 2.156735)","(41.440666384895295, 2.1552679165423347)",22.9,173.2,7.563318777292577,127.04900360107422,147.58900451660156,0.1185912293044304,11.85912293044304,0.1180399230570061,0,0,0,0,0,0.6892753066956331,5.898098133661123,0.1383,0.6828207316171159
7,7,"(41.440666384895295, 2.1552679165423347)","(41.43959900094599, 2.154360138669819)",44.2,220.0,4.977375565610862,147.58900451660156,144.80099487304688,-0.0126727711070667,-1.267277110706676,-0.0126720927604362,1,0,0,0,1,0.12312372463260278,5.818795367557101,0.22,0.0
8,8,"(41.43959900094599, 2.154360138669819)","(41.438967, 2.153566)",19.6,116.4,5.938775510204081,144.80099487304688,141.3000030517578,-0.0300772493237891,-3.0077249323789195,-0.0300681845399366,1,0,0,0,1,0.04982267318786344,5.768972694369237,0.1164,0.0
9,9,"(41.438967, 2.153566)","(41.43992, 2.151844)",46.0,191.6,4.165217391304347,141.3000030517578,147.41600036621094,0.0319206540420309,3.1920654042030927,0.0319098190476043,0,0,0,0,1,0.7101473394613234,5.058825354907914,0.1916,0.0
