,Unnamed: 0,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone,Solution,Energy consumed,Remaining charge %,Green kms,CO2 emissions
0,0,"(41.38567357056702, 2.111179646283398)","(41.386558, 2.114483)",70.2,292.6,4.168091168091168,85.73799896240234,77.95700073242188,-0.0265926118591266,-2.6592611859126687,-0.0265863460449326,1,0,0,0,1,-0.035401135119473424,8.9,0.2926,0.0
1,1,"(41.386558, 2.114483)","(41.387579, 2.114034)",29.3,122.0,4.1638225255972685,77.95700073242188,85.29900360107422,0.0601803513823962,6.018035138239624,0.0601078576280623,0,0,1,0,1,0.7211685941237364,8.178831405876265,0.122,0.0
2,2,"(41.387579, 2.114034)","(41.387237, 2.112674)",17.2,119.7,6.959302325581398,85.29900360107422,87.66100311279297,0.0197326609166144,1.9732660916614453,0.019730100360734,0,0,0,0,0,0.7211685941237364,8.178831405876265,0.122,0.12395651618962901
3,3,"(41.387237, 2.112674)","(41.386981508109606, 2.111588511477754)",22.5,126.8,5.6355555555555545,87.66100311279297,86.60399627685547,-0.0083360160562894,-0.8336016056289433,-0.0083358229767447,0,0,1,0,1,0.06654152344285048,8.138176626786793,0.1268,0.0
4,4,"(41.386981508109606, 2.111588511477754)","(41.387905, 2.109518)",36.8,206.3,5.605978260869566,86.60399627685547,100.03199768066406,0.0650896820349422,6.508968203494228,0.0649979938972921,1,0,1,0,1,1.2472974822883225,6.89087914449847,0.2063,0.0
5,5,"(41.387905, 2.109518)","(41.38703485164699, 2.1086664426678317)",28.8,119.9,4.163194444444445,100.03199768066406,101.85900115966795,0.0152377270976138,1.5237727097613896,0.0152365479210962,0,0,1,0,1,0.2876740476248053,6.720844350948741,0.1199,0.0
6,6,"(41.38703485164699, 2.1086664426678317)","(41.386238, 2.108041)",12.360999999999999,102.0,8.251759566378125,101.85900115966795,99.13999938964844,-0.0266568800982307,-2.6656880098230697,-0.026650568758003996,1,0,0,0,1,0.21785781078433306,6.502986540164407,0.102,0.0
7,7,"(41.386238, 2.108041)","(41.387484013832946, 2.106660749823554)",20.452,229.0,11.196948953647563,99.13999938964844,116.1750030517578,0.0743886622799536,7.438866227995359,0.0742519018867807,0,0,0,0,0,0.21785781078433306,6.612631558863085,0.102,0.6130308892802907
8,8,"(41.387484013832946, 2.106660749823554)","(41.3898957794385, 2.1091462503894807)",41.3,345.2,8.358353510895885,116.1750030517578,119.11100006103516,0.0085052057047431,0.8505205704743175,0.0085050006289681,1,0,0,0,0,0.08068994622198009,6.705319200697407,0.025,0.2737086072206937
9,9,"(41.3898957794385, 2.1091462503894807)","(41.39331993203382, 2.112003730841243)",47.3,469.3,9.921775898520083,119.11100006103516,119.51399993896484,0.0008587255016613,0.0858725501661384,0.0008587252905840001,1,0,0,0,0,0.07438879178573322,6.8504908858307765,0.025,0.2989368797796721
10,10,"(41.39331993203382, 2.112003730841243)","(41.39435, 2.112701)",17.3,141.6,8.184971098265898,119.51399993896484,116.50299835205078,-0.0212641355008055,-2.1264135500805534,-0.0212609314150055,1,0,0,0,1,0.22843073090435542,6.622060154926421,0.1416,0.0
11,11,"(41.39435, 2.112701)","(41.395097, 2.113361)",25.7,104.9,4.08171206225681,116.50299835205078,115.16200256347656,-0.0127835632847875,-1.2783563284787594,-0.0127828669919271,0,0,0,0,1,0.021257515692102887,6.600802639234319,0.10490000000000001,0.0
12,12,"(41.395097, 2.113361)","(41.39605845515232, 2.114508529593381)",23.9,144.4,6.041841004184103,115.16200256347656,115.5260009765625,0.0025207646335591,0.2520764633559124,0.0025207592943862,0,0,0,0,0,0.021257515692102887,6.720214546155419,0.10490000000000001,0.07543834812326312
13,13,"(41.39605845515232, 2.114508529593381)","(41.398388301027516, 2.1185396132755936)",40.1,435.3,10.855361596009974,115.5260009765625,121.73899841308594,0.014272909341886998,1.427290934188706,0.0142719402539493,1,0,0,0,0,0.08544120726368973,6.968419212741343,0.025,0.4545115017700645
14,14,"(41.398388301027516, 2.1185396132755936)","(41.399878948487874, 2.1213787549575125)",43.9,293.0,6.6742596810933925,121.73899841308594,121.01799774169922,-0.0024607531446645,-0.2460753144664569,-0.0024607481778114,1,0,0,0,0,0.07165297641345114,7.001835677936049,0.025,0.13715362926046104
15,15,"(41.399878948487874, 2.1213787549575125)","(41.40097712745686, 2.1234465072473703)",33.2,211.7,6.3765060240963845,121.01799774169922,119.45500183105469,-0.0073830699605315,-0.7383069960531561,-0.0073829358152217,1,0,0,0,1,0.25098023410363995,6.830311297921462,0.2117,0.0
16,16,"(41.40097712745686, 2.1234465072473703)","(41.403365739787205, 2.1277225581149275)",50.2,444.8,8.860557768924304,119.45500183105469,123.83200073242188,0.0098403752278938,0.9840375227893856,0.0098400576220454,1,0,0,0,0,0.08178998296165836,6.956081784268509,0.025,0.3728591176061279
17,17,"(41.403365739787205, 2.1277225581149275)","(41.4049078009883, 2.1304849503578214)",31.4,287.1,9.14331210191083,123.83200073242188,127.31099700927734,0.0121177160461702,1.2117716046170215,0.0121171229804812,1,0,0,0,0,0.0836660518947518,7.084853980908505,0.025,0.2669956977833276
18,18,"(41.4049078009883, 2.1304849503578214)","(41.4066026613333, 2.1337617609902)",47.2,334.4,7.084745762711862,127.31099700927734,123.2300033569336,-0.0122039283861954,-1.2203928386195426,-0.0122033225727749,1,0,0,0,1,0.24389171965782785,6.933987438230088,0.3344,0.0
19,19,"(41.4066026613333, 2.1337617609902)","(41.407641, 2.134302)",18.2,122.0,6.703296703296704,123.2300033569336,123.2699966430664,0.0003278138207607,0.0327813820760758,0.0003278138090182,1,0,0,0,0,0.07395123683610541,6.860036201393982,0.025,0.0794817013704419
20,20,"(41.407641, 2.134302)","(41.408758, 2.134416)",154.1,769.1,4.990914990266061,123.2699966430664,128.11099243164062,0.0062943645671228,0.6294364567122895,0.0062942814435691,0,0,0,0,0,0.07395123683610541,6.860036201393982,0.025,0.4910474467095557
21,21,"(41.408758, 2.134416)","(41.409831, 2.135563)",21.1,155.1,7.350710900473932,128.11099243164062,129.66099548339844,0.0099935722228098,0.999357222280988,0.0099932395517755,0,0,0,0,1,0.3044490672814343,6.555587134112548,0.1551,0.0
22,22,"(41.409831, 2.135563)","(41.410353092427066, 2.1376594041560275)",34.1,186.2,5.4604105571847485,129.66099548339844,128.70599365234378,-0.0051289034965343,-0.5128903496534305,-0.0051288585241955,0,0,0,0,1,0.14485274768422762,6.519251218670459,0.18619999999999998,0.0
23,23,"(41.410353092427066, 2.1376594041560275)","(41.41210058517856, 2.1381901848073546)",28.6,207.8,7.265734265734266,128.70599365234378,137.70599365234378,0.0433108758421559,4.331087584215592,0.0432838249729031,1,0,0,0,0,0.10931067908933853,6.571496535203109,0.025,0.3160229052508895
24,24,"(41.41210058517856, 2.1381901848073546)","(41.41449581491972, 2.1382620127469254)",37.9,294.7,7.775725593667545,137.70599365234378,152.14199829101562,0.0489854246307155,4.898542463071557,0.0489462995970036,1,0,0,0,0,0.11395983713151378,6.66322190822531,0.025,0.5118563988731349
25,25,"(41.41449581491972, 2.1382620127469254)","(41.416211046958324, 2.13822604754505)",38.7,228.4,5.901808785529716,152.14199829101562,166.9010009765625,0.0646191010750738,6.4619101075073875,0.0645293839624732,1,0,0,0,0,0.12673129272705747,6.6537719628269825,0.025,0.46992770651618465
26,26,"(41.416211046958324, 2.13822604754505)","(41.418432288161505, 2.1394147032240336)",32.7,268.2,8.20183486238532,166.9010009765625,162.60400390625,-0.0160216147289802,-1.602161472898024,-0.0160202440658946,1,0,0,0,1,0.2568729923273534,6.525810414266636,0.2682,0.0
27,27,"(41.418432288161505, 2.1394147032240336)","(41.422340615703625, 2.141292603794951)",57.7,462.3,8.01213171577123,162.60400390625,166.21499633789062,0.0078109289025321,0.7810928902532176,0.0078107700585003,1,0,0,0,0,0.08011790362171754,6.589334176030674,0.025,0.3341856085978474
28,28,"(41.422340615703625, 2.141292603794951)","(41.425199436126306, 2.1429081604393576)",59.4,347.6,5.851851851851853,166.21499633789062,160.04200744628906,-0.0177588863394751,-1.7758886339475148,-0.0177570197717212,1,0,0,0,1,0.0903135053396941,6.553129984962957,0.3476,0.0
29,29,"(41.425199436126306, 2.1429081604393576)","(41.426631, 2.143462)",14.9,166.0,11.140939597315436,160.04200744628906,154.38400268554688,-0.0340843660285674,-3.4084366028567405,-0.0340711761186648,1,0,0,0,1,0.3587475591123142,6.194382425850643,0.166,0.0
30,30,"(41.426631, 2.143462)","(41.42791991234202, 2.1441653264898766)",36.6,156.4,4.273224043715847,154.38400268554688,150.79299926757812,-0.0229603799102861,-2.296037991028612,-0.0229563464423024,0,0,0,0,1,-0.0313032474013932,6.400010200751626,0.1564,0.0
31,31,"(41.42791991234202, 2.1441653264898766)","(41.43131227844917, 2.1457284516205744)",39.8,399.1,10.027638190954775,150.79299926757812,137.17399597167972,-0.0341242878874929,-3.412428788749295,-0.0341110515982108,1,0,0,0,1,0.05010677193036563,6.482071320436225,0.3991,0.0
32,32,"(41.43131227844917, 2.1457284516205744)","(41.432763, 2.146336)",20.1,169.0,8.407960199004973,137.17399597167972,139.40899658203122,0.0132248556825536,1.3224855682553625,0.0132240847684359,1,0,0,0,0,0.08457800083232579,6.397493319603899,0.025,0.16372903979253184
33,33,"(41.432763, 2.146336)","(41.434657, 2.147362)",35.8,227.9,6.365921787709497,139.40899658203122,138.44549560546878,-0.0042277357462154,-0.4227735746215445,-0.0042277105579889,0,0,0,0,1,0.19241960252296259,6.2050737170809365,0.22790000000000002,0.0
34,34,"(41.434657, 2.147362)","(41.43562485256314, 2.1483450426991197)",14.0,135.9,9.707142857142856,138.44549560546878,137.48199462890622,-0.0070897790769867,-0.7089779076986755,-0.0070896602913978,0,0,0,0,1,0.08825278443969878,6.298752240840301,0.1359,0.0
