,Unnamed: 0,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone,Solution,Energy consumed,Remaining charge %,Green kms,CO2 emissions
0,0,"(41.38567185560935, 2.1945985766131)","(41.38316891146904, 2.194608732654252)",111.3,676.1,6.074573225516622,6.039999961853027,7.040999889373777,0.0014805501072633,0.1480550107263351,0.001480549025462,1,0,0,1,0,0.07490126816932245,8.9,0.025,0.6878625860078492
1,1,"(41.38316891146904, 2.194608732654252)","(41.38030795429388, 2.192840833644306)",50.5,350.7,6.9445544554455445,7.040999889373777,7.056000232696532,4.2772578622052774e-05,0.0042772578622052,4.2772578595968706e-05,1,0,0,0,1,0.5482623001346243,8.459902151542423,0.3507,0.0
2,2,"(41.38030795429388, 2.192840833644306)","(41.379150813364696, 2.1921322649692194)",20.4,141.6,6.9411764705882355,7.056000232696532,7.0310001373291025,-0.0001765543458151,-0.0176554345815195,-0.0001765543439807,1,0,0,0,1,0.2997388630961181,8.26805659758737,0.1416,0.0
3,3,"(41.379150813364696, 2.1921322649692194)","(41.378748, 2.191359)",67.6,329.3,4.87130177514793,7.0310001373291025,4.227000236511231,-0.0085150315846276,-0.8515031584627608,-0.0085148257972929,1,0,0,0,1,0.24582239065029887,8.022234206937071,0.32930000000000004,0.0
4,4,"(41.378748, 2.191359)","(41.378432446156495, 2.189690990569933)",21.2,145.9,6.882075471698114,4.227000236511231,4.7170000076293945,0.0033584631330922,0.3358463133092282,0.0033584505061684,0,0,0,0,0,0.24582239065029887,8.068453478108484,0.32930000000000004,0.07985415287903286
5,5,"(41.378432446156495, 2.189690990569933)","(41.37999541040556, 2.1874331904520514)",52.0,361.0,6.9423076923076925,4.7170000076293945,4.306000232696533,-0.0011385035316699,-0.1138503531669976,-0.0011385030397646,1,0,0,1,1,0.5304866451887761,7.644670926379987,0.361,0.0
6,6,"(41.37999541040556, 2.1874331904520514)","(41.382024, 2.186391)",81.7,533.1,6.525091799265606,4.306000232696533,5.2230000495910645,0.0017201272123326,0.1720127212332641,0.0017201255158099,1,0,0,1,0,0.07509871381889612,7.5695722125610905,0.025,0.5500997084966252
7,7,"(41.382024, 2.186391)","(41.38255034318391, 2.1850045973391805)",19.1,132.5,6.9371727748691105,5.2230000495910645,4.3959999084472665,-0.0062415104991984,-0.6241510499198482,-0.0062414294520554,0,0,0,1,1,0.09101381697555311,7.5670172871219235,0.1325,0.0
8,8,"(41.38255034318391, 2.1850045973391805)","(41.380453541797095, 2.1814749994933686)",62.3,475.9,7.63884430176565,4.3959999084472665,4.2820000648498535,-0.0002395457944892,-0.0239545794489203,-0.0002395457899073,1,0,0,1,1,0.7181897573949018,6.9803063771848795,0.4759,0.0
9,9,"(41.380453541797095, 2.1814749994933686)","(41.379097937082996, 2.180378609374653)",21.2,176.7,8.334905660377359,4.2820000648498535,4.452000141143799,0.0009620830576906,0.0962083057690692,0.0009620827608549,1,0,0,1,0,0.07447397426341804,7.065534852668928,0.025,0.25972524855109586
10,10,"(41.379097937082996, 2.180378609374653)","(41.37669963692269, 2.1784422836455692)",39.0,311.5,7.987179487179486,4.452000141143799,4.367000102996826,-0.0002728733166837,-0.02728733166837,-0.0002728733099109,1,0,0,1,1,0.5227112845028122,6.674252058616499,0.3115,0.0
