,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone
0,"(41.37653100619763, 2.160304291816901)","(41.37723672699396, 2.1583716885186135)",53.0,238.8,4.505660377358492,13.52400016784668,14.92300033569336,0.0058584596643495,0.585845966434958,0.005858392641925,1,0,0,0
1,"(41.37723672699396, 2.1583716885186135)","(41.37737725539947, 2.1546696178949656)",63.7,427.8,6.7158555729984295,14.92300033569336,18.583999633789062,0.008557735619672,0.855773561967205,0.0085575267207212,1,0,0,0
2,"(41.37737725539947, 2.1546696178949656)","(41.375683473248536, 2.1524085096752574)",24.9,266.6,10.70682730923695,18.583999633789062,24.17900085449219,0.0209865012029374,2.0986501202937453,0.0209834209660234,1,0,0,0
3,"(41.375683473248536, 2.1524085096752574)","(41.375083, 2.151735)",15.3,107.5,7.026143790849672,24.17900085449219,25.98600006103516,0.0168092949445857,1.6809294944585755,0.0168077120440716,1,0,0,0
4,"(41.375083, 2.151735)","(41.374394548946846, 2.1479758438602965)",74.1,397.7,5.367071524966262,25.98600006103516,24.40099906921387,-0.0039854186367143,-0.3985418636714329,-0.0039853975360344,0,0,0,0
5,"(41.374394548946846, 2.1479758438602965)","(41.373721, 2.14612)",40.9,180.3,4.408312958435208,24.40099906921387,20.399999618530273,-0.0221907900758934,-2.219079007589348,-0.0221871486728533,1,0,0,0
6,"(41.373721, 2.14612)","(41.37318454305769, 2.143916232357036)",46.4,193.3,4.165948275862069,20.399999618530273,18.79400062561035,-0.008308323812312,-0.8308323812312063,-0.0083081326505599,0,0,0,0
7,"(41.37318454305769, 2.143916232357036)","(41.3712541173787, 2.1423473895304816)",71.1,296.3,4.167369901547117,18.79400062561035,17.60700035095215,-0.0040060758510232,-0.4006075851023297,-0.0040060544205349,1,0,0,0
8,"(41.3712541173787, 2.1423473895304816)","(41.369643515861185, 2.14170545703743)",48.9,203.8,4.167689161554192,17.60700035095215,15.562999725341797,-0.0100294436977936,-1.002944369779368,-0.0100291074317074,1,0,0,0
9,"(41.369643515861185, 2.14170545703743)","(41.368595, 2.140308)",40.4,165.4,4.0940594059405955,15.562999725341797,12.809000015258787,-0.0166505423826058,-1.665054238260585,-0.0166490039032745,1,0,0,0
10,"(41.368595, 2.140308)","(41.367623577277605, 2.139020364447429)",37.2,180.5,4.852150537634408,12.809000015258787,12.161999702453612,-0.0035844892676187,-0.3584489267618702,-0.0035844739158912,0,0,0,0
11,"(41.367623577277605, 2.139020364447429)","(41.366715, 2.136852)",46.3,243.4,5.2570194384449245,12.161999702453612,12.013999938964846,-0.0006080516166342,-0.0608051616634221,-0.0006080515416965,1,0,0,0
12,"(41.366715, 2.136852)","(41.36661667878248, 2.1346078256449807)",33.0,228.9,6.9363636363636365,12.013999938964846,12.39799976348877,0.0016775876999734,0.1677587699973463,0.0016775861262308,0,0,0,0
13,"(41.36661667878248, 2.1346078256449807)","(41.36952400480533, 2.1345874365629625)",76.9,431.0,5.604681404421326,12.39799976348877,14.291000366210938,0.0043921127673368,0.4392112767336817,0.0043920845254203,1,0,0,0
14,"(41.36952400480533, 2.1345874365629625)","(41.369927544888036, 2.1377498328633093)",64.8,269.9,4.165123456790123,14.291000366210938,17.81599998474121,0.0130603913246768,1.306039132467682,0.013059648813714,1,1,0,0
15,"(41.369927544888036, 2.1377498328633093)","(41.370427, 2.138816)",117.4,473.4,4.032367972742759,17.81599998474121,20.660999298095703,0.0060097154908206,0.6009715490820643,0.0060096431420641,1,0,0,0
16,"(41.370427, 2.138816)","(41.371128886612446, 2.1399941369904623)",30.2,125.9,4.168874172185431,20.660999298095703,19.288000106811523,-0.0109054741166336,-1.0905474116633675,-0.010905041820441,0,0,0,0
17,"(41.371128886612446, 2.1399941369904623)","(41.372102, 2.141425)",38.7,161.2,4.165374677002584,19.288000106811523,18.007999420166016,-0.0079404509097115,-0.7940450909711587,-0.0079402840322013,1,0,0,0
18,"(41.372102, 2.141425)","(41.37172257184748, 2.1429751904273826)",56.8,236.5,4.163732394366197,18.007999420166016,18.04700088500977,0.0001649110564217,0.0164911056421775,0.0001649110549268,0,0,0,0
19,"(41.37172257184748, 2.1429751904273826)","(41.371068, 2.14387)",26.5,104.4,3.9396226415094335,18.04700088500977,18.562000274658203,0.0049329443452915,0.4932944345291546,0.0049329043332186,1,0,0,0
20,"(41.371068, 2.14387)","(41.37170525644771, 2.1448802264793954)",36.7,128.2,3.4931880108991815,18.562000274658203,19.55299949645996,0.007730103134179,0.7730103134179078,0.0077299491702307,0,0,0,0
21,"(41.37170525644771, 2.1448802264793954)","(41.373337, 2.147172)",68.1,278.4,4.088105726872247,19.55299949645996,22.58049964904785,0.0108746413526863,1.087464135268639,0.0108742127126236,1,0,0,0
22,"(41.373337, 2.147172)","(41.37429099828108, 2.1485752998966596)",31.3,162.0,5.175718849840256,22.58049964904785,25.607999801635746,0.0186882725468388,1.8688272546838829,0.0186860973667,0,0,0,0
23,"(41.37429099828108, 2.1485752998966596)","(41.375495153567975, 2.1501872583993817)",51.3,201.4,3.9259259259259265,25.607999801635746,26.21699905395508,0.0030238294554088,0.3023829455408818,0.0030238202392862,1,0,0,0
24,"(41.375495153567975, 2.1501872583993817)","(41.376999, 2.15175)",33.5,217.7,6.498507462686566,26.21699905395508,23.10300064086914,-0.0143040809053097,-1.4304080905309773,-0.014303105454648,1,0,0,0
25,"(41.376999, 2.15175)","(41.37657697252634, 2.1560563570690774)",94.9,493.4,5.199157007376185,23.10300064086914,16.71500015258789,-0.0129469000573191,-1.2946900057319113,-0.0129461767340167,0,0,0,0
26,"(41.37657697252634, 2.1560563570690774)","(41.378171055929236, 2.158158403744033)",28.9,249.4,8.62975778546713,16.71500015258789,15.354000091552734,-0.0054570972776068,-0.5457097277606882,-0.0054570431079515,1,0,0,0
27,"(41.378171055929236, 2.158158403744033)","(41.37653100619763, 2.160304291816901)",61.9,402.7,6.505654281098546,15.354000091552734,13.52400016784668,-0.0045443256113882,-0.4544325611388266,-0.0045442943303117,1,0,0,0
