,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone
0,"(41.3531279267824, 2.1196322626942123)","(41.35276297902497, 2.120214007348505)",42.0,228.0,5.428571428571429,7.191999912261963,6.480999946594237,-0.0031184209020514,-0.3118420902051424,-0.0031184107936981,1,0,1,0
1,"(41.35276297902497, 2.120214007348505)","(41.35549744839765, 2.1238525313396464)",44.4,431.4,9.716216216216218,6.480999946594237,7.777999877929687,0.0030064903368925,0.3006490336892557,0.0030064812784021,1,0,1,0
2,"(41.35549744839765, 2.1238525313396464)","(41.357419096563426, 2.126403894186807)",43.0,316.4,7.35813953488372,7.777999877929687,6.873000144958496,-0.0028603025694411,-0.2860302569441186,-0.0028602947691189,1,0,0,0
3,"(41.357419096563426, 2.126403894186807)","(41.35930301420109, 2.128855066497922)",37.0,297.0,8.027027027027026,6.873000144958496,6.754000186920166,-0.0004006732593883,-0.0400673259388316,-0.000400673237947,1,0,0,0
4,"(41.35930301420109, 2.128855066497922)","(41.36178161785347, 2.131960361018733)",43.2,379.1,8.775462962962964,6.754000186920166,8.347999572753906,0.0042046937109832,0.4204693710983223,0.0042046689323564,1,0,0,0
5,"(41.36178161785347, 2.131960361018733)","(41.363662045112825, 2.1344402265541818)",26.5,294.7,11.120754716981132,8.347999572753906,10.039999961853027,0.0057414332850326,0.5741433285032648,0.0057413701993039,1,0,0,0
6,"(41.363662045112825, 2.1344402265541818)","(41.364918, 2.135935)",36.7,203.2,5.536784741144412,10.039999961853027,11.232000350952148,0.0058661436471413,0.5866143647141344,0.0058660763606536,1,0,0,0
7,"(41.364918, 2.135935)","(41.365783703005995, 2.137155271369642)",20.4,142.6,6.990196078431373,11.232000350952148,11.73900032043457,0.0035553995054868,0.3555399505486829,0.0035553845244913,0,0,0,0
8,"(41.365783703005995, 2.137155271369642)","(41.36750691599295, 2.1392984121365934)",44.5,262.5,5.898876404494383,11.73900032043457,12.229999542236328,0.0018704732259114,0.1870473225911458,0.0018704710445264,1,0,0,0
9,"(41.36750691599295, 2.1392984121365934)","(41.368232, 2.140108)",21.5,120.1,5.586046511627908,12.229999542236328,12.63599967956543,0.0033805173799259,0.3380517379925909,0.0033805045026118,1,0,0,0
10,"(41.368232, 2.140108)","(41.369504027643934, 2.141953271863197)",56.3,226.2,4.017761989342806,12.63599967956543,15.869999885559082,0.0142970831387871,1.4297083138787148,0.0142961091189226,0,0,0,0
11,"(41.369504027643934, 2.141953271863197)","(41.370964, 2.143969)",60.1,262.9,4.374376039933444,15.869999885559082,18.3129997253418,0.0092925060471004,0.9292506047100476,0.0092922385895872,1,0,0,0
12,"(41.370964, 2.143969)","(41.37170525644771, 2.1448802264793954)",33.3,114.0,3.4234234234234235,18.3129997253418,19.55299949645996,0.0108771909747207,1.0877190974720736,0.0108767620331101,0,0,0,0
13,"(41.37170525644771, 2.1448802264793954)","(41.373337, 2.147172)",68.1,278.4,4.088105726872247,19.55299949645996,22.58049964904785,0.0108746413526863,1.087464135268639,0.0108742127126236,1,0,0,0
14,"(41.373337, 2.147172)","(41.37429099828108, 2.1485752998966596)",31.3,162.0,5.175718849840256,22.58049964904785,25.607999801635746,0.0186882725468388,1.8688272546838829,0.0186860973667,0,0,0,0
