,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone
0,"(41.40057689135034, 2.208815422044287)","(41.40326189463366, 2.209743071066398)",56.0,424.0,7.571428571428571,5.109000205993652,3.4189999103546143,-0.0039858497538656,-0.3985849753865656,-0.0039858286463374,1,0,0,0
1,"(41.40326189463366, 2.209743071066398)","(41.407024435302276, 2.210207456068101)",55.7,600.0,10.771992818671452,3.4189999103546143,4.117000102996826,0.0011633336544036,0.1163333654403686,0.0011633331296067,1,0,0,0
2,"(41.407024435302276, 2.210207456068101)","(41.40914763429516, 2.2130337147294252)",30.0,333.7,11.123333333333331,4.117000102996826,4.317999839782715,0.0006023366400536,0.0602336640053607,0.0006023365672091,1,0,1,0
3,"(41.40914763429516, 2.2130337147294252)","(41.41223609855138, 2.2171673222573944)",87.9,486.6,5.535836177474404,4.317999839782715,5.002999782562256,0.0014077269683097,0.1407726968309784,0.0014077260384156,1,0,1,0
4,"(41.41223609855138, 2.2171673222573944)","(41.41511154589444, 2.214693975446145)",41.7,438.3,10.510791366906474,5.002999782562256,5.486999988555908,0.0011042669541265,0.1104266954126516,0.0011042665052771,1,0,0,0
5,"(41.41511154589444, 2.214693975446145)","(41.4164647952347, 2.212900408298988)",17.4,212.2,12.195402298850574,5.486999988555908,5.9710001945495605,0.0022808680772556,0.2280868077255666,0.0022808641219696,1,0,0,0
6,"(41.4164647952347, 2.212900408298988)","(41.41838615289648, 2.2103264009773493)",27.3,302.8,11.091575091575091,5.9710001945495605,7.3400001525878915,0.0045211359248293,0.452113592482936,0.0045211051201912,1,0,0,0
7,"(41.41838615289648, 2.2103264009773493)","(41.419687, 2.208902)",23.5,189.3,8.05531914893617,7.3400001525878915,10.336999893188477,0.0158320113079798,1.5832011307979852,0.0158306887287077,1,0,0,0
8,"(41.419687, 2.208902)","(41.420480664576914, 2.2077038147973034)",16.4,133.2,8.121951219512193,10.336999893188477,8.562000274658201,-0.0133258229619389,-1.3325822961938991,-0.0133250342569394,0,0,0,0
9,"(41.420480664576914, 2.2077038147973034)","(41.422786924105054, 2.2046131166718586)",38.0,365.1,9.607894736842104,8.562000274658201,11.013999938964844,0.0067159673084268,0.6715967308426842,0.0067158663383439,1,0,0,0
10,"(41.422786924105054, 2.2046131166718586)","(41.42527288042684, 2.2012824363893166)",35.3,391.8,11.099150141643062,11.013999938964844,13.765000343322756,0.0070214405420058,0.7021440542005897,0.0070213251582779,1,0,0,0
11,"(41.42527288042684, 2.2012824363893166)","(41.42753032946885, 2.2020911454655856)",31.1,328.4,10.559485530546624,13.765000343322756,11.149999618530272,-0.0079628523897456,-0.7962852389745678,-0.0079626840959061,1,0,0,0
12,"(41.42753032946885, 2.2020911454655856)","(41.428576, 2.202517)",17.9,148.4,8.29050279329609,11.149999618530272,10.729000091552734,-0.0028369240362367,-0.2836924036236786,-0.0028369164256215,1,0,0,0
13,"(41.428576, 2.202517)","(41.428576734939206, 2.1986378729933307)",77.8,324.3,4.168380462724936,10.729000091552734,16.038999557495114,0.016373726382801,1.6373726382801057,0.0163722633587054,0,0,0,0
14,"(41.428576734939206, 2.1986378729933307)","(41.42510890358956, 2.199893381156619)",105.3,565.0,5.365622032288699,16.038999557495114,14.817999839782717,-0.0021610614472785,-0.2161061447278588,-0.0021610580831012,1,0,0,0
15,"(41.42510890358956, 2.199893381156619)","(41.42209309014968, 2.197446500384738)",49.6,466.9,9.413306451612902,14.817999839782717,12.723999977111816,-0.0044849001128098,-0.4484900112809807,-0.0044848700429205,1,0,0,0
16,"(41.42209309014968, 2.197446500384738)","(41.422332, 2.196016)",27.6,123.9,4.489130434782608,12.723999977111816,16.704999923706055,0.0321307501742876,3.2130750174287632,0.0321196999157042,1,0,0,0
17,"(41.422332, 2.196016)","(41.423933, 2.191726)",77.7,486.6,6.262548262548263,16.704999923706055,22.67300033569336,0.0122646946403356,1.2264694640335605,0.0122640797328632,0,0,1,0
18,"(41.423933, 2.191726)","(41.42701323140042, 2.1917107818936534)",77.5,342.4,4.418064516129032,22.67300033569336,26.27300071716309,0.0105140198056942,1.0514019805694297,0.0105136324086404,0,0,0,0
19,"(41.42701323140042, 2.1917107818936534)","(41.427858, 2.1923)",26.3,148.1,5.6311787072243344,26.27300071716309,28.28700065612793,0.0135989192367646,1.3598919236764644,0.0135980810443158,1,0,0,0
