,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone
0,"(41.38931499392838, 2.168622787933129)","(41.38878269265671, 2.1733223521558496)",92.7,590.2,6.366774541531822,22.542999267578125,16.035999298095707,-0.0110250761936333,-1.102507619363338,-0.0110246295184012,1,0,0,1
1,"(41.38878269265671, 2.1733223521558496)","(41.388958, 2.175886)",28.0,224.3,8.010714285714286,16.035999298095707,13.559000015258787,-0.0110432424558043,-1.1043242455804343,-0.01104279356905,1,0,0,1
2,"(41.388958, 2.175886)","(41.389715218921836, 2.1770013195767977)",13.6,128.2,9.426470588235292,13.559000015258787,12.503999710083008,-0.0082293315536332,-0.8229331553633239,-0.008229145792531,0,0,0,1
3,"(41.389715218921836, 2.1770013195767977)","(41.391566, 2.180164)",55.7,363.6,6.527827648114902,12.503999710083008,11.243000030517578,-0.0034680959283977,-0.3468095928397771,-0.0034680820241046,1,0,0,1
4,"(41.391566, 2.180164)","(41.392553322031745, 2.178786632215774)",30.9,160.9,5.207119741100325,11.243000030517578,13.092000007629396,0.011491609553212,1.1491609553212034,0.0114911037437827,0,0,0,1
5,"(41.392553322031745, 2.178786632215774)","(41.39547107432221, 2.175272254367767)",73.2,458.5,6.2636612021857925,13.092000007629396,19.65999984741211,0.0143249723877485,1.432497238774856,0.0143239926571798,1,0,0,1
6,"(41.39547107432221, 2.175272254367767)","(41.395868, 2.174322)",138.0,710.7,5.15,19.65999984741211,21.82200050354004,0.0030420721206246,0.3042072120624637,0.0030420627366926,1,0,0,0
7,"(41.395868, 2.174322)","(41.397386323366476, 2.17239072613645)",39.6,233.9,5.906565656565657,21.82200050354004,25.638999938964844,0.0163189373040821,1.6318937304082106,0.0163174889158717,0,0,0,0
8,"(41.397386323366476, 2.17239072613645)","(41.39887304932722, 2.171627740393997)",30.8,242.2,7.863636363636362,25.638999938964844,28.614999771118164,0.0122873651203687,1.2287365120368787,0.0122867467969482,1,0,0,0
9,"(41.39887304932722, 2.171627740393997)","(41.400688371844836, 2.1740578333392984)",37.9,286.3,7.554089709762533,28.614999771118164,27.92499923706055,-0.0024100612436521,-0.2410061243652173,-0.0024100565774723,1,0,0,0
10,"(41.400688371844836, 2.1740578333392984)","(41.405644582844495, 2.177351556397715)",76.0,764.2,10.055263157894736,27.92499923706055,30.07600021362305,0.0028147094694615,0.2814709469461528,0.0028147020362343,1,0,1,0
11,"(41.405644582844495, 2.177351556397715)","(41.407333731023414, 2.1751254298761706)",24.4,264.2,10.827868852459016,30.07600021362305,40.41899871826172,0.0391483667851577,3.9148366785157727,0.039128385630284,1,0,0,0
12,"(41.407333731023414, 2.1751254298761706)","(41.407824, 2.174373)",84.5,598.4,7.081656804733727,40.41899871826172,43.69300079345703,0.0054712601523985,0.5471260152398584,0.0054712055598911,1,0,0,0
13,"(41.407824, 2.174373)","(41.409372, 2.174247)",25.1,243.8,9.713147410358566,43.69300079345703,48.112998962402344,0.0181296069275853,1.8129606927585369,0.0181276210234765,0,0,0,0
14,"(41.409372, 2.174247)","(41.41003186224379, 2.175154379334398)",14.6,105.5,7.226027397260274,48.112998962402344,47.60800170898438,-0.004786703823867,-0.4786703823867002,-0.0047866672658656,0,0,0,0
15,"(41.41003186224379, 2.175154379334398)","(41.41260736864383, 2.1784752452910014)",59.0,400.2,6.783050847457628,47.60800170898438,45.47900009155274,-0.0053198441215183,-0.5319844121518343,-0.0053197939371927,1,0,1,0
16,"(41.41260736864383, 2.1784752452910014)","(41.4151553983794, 2.180783933621732)",52.2,361.0,6.915708812260536,45.47900009155274,44.86650085449219,-0.0016966737868713,-0.1696673786871321,-0.0016966721588014,1,0,0,0
17,"(41.4151553983794, 2.180783933621732)","(41.419026587653356, 2.180738126907131)",55.2,436.9,7.914855072463768,44.86650085449219,44.25400161743164,-0.0014019208905025,-0.140192089050251,-0.0014019199720668,1,0,0,0
18,"(41.419026587653356, 2.180738126907131)","(41.421798698580474, 2.179568171185765)",48.0,337.0,7.020833333333332,44.25400161743164,48.4020004272461,0.0123086018095384,1.2308601809538438,0.0123079802747575,1,0,0,0
19,"(41.421798698580474, 2.179568171185765)","(41.42460252928053, 2.176972775989002)",48.9,381.5,7.801635991820041,48.4020004272461,56.05599975585938,0.0200629078076363,2.0062907807636385,0.0200602165485577,1,0,0,0
20,"(41.42460252928053, 2.176972775989002)","(41.42639686587039, 2.173042303782484)",70.9,394.5,5.564174894217207,56.05599975585938,64.21900177001953,0.0206920203147279,2.06920203147279,0.0206890679100486,1,0,0,0
21,"(41.42639686587039, 2.173042303782484)","(41.426517, 2.172363)",128.3,606.9,4.730319563522992,64.21900177001953,65.51200103759766,0.0021304980517022,0.2130498051702298,0.0021304948282519,1,0,0,0
22,"(41.426517, 2.172363)","(41.426902, 2.171017)",13.4,124.7,9.305970149253731,65.51200103759766,68.29199981689453,0.0222934946214665,2.229349462146652,0.0222898024341967,0,0,0,0
23,"(41.426902, 2.171017)","(41.42747931420053, 2.168463480943511)",31.1,226.7,7.289389067524115,68.29199981689453,71.81999969482422,0.0155624167531084,1.556241675310846,0.0155611605878825,0,0,0,0
24,"(41.42747931420053, 2.168463480943511)","(41.427766075149684, 2.1632672079996595)",58.5,444.4,7.596581196581197,71.81999969482422,76.6969985961914,0.0109743449625724,1.0974344962572429,0.0109739044247645,1,0,0,0
25,"(41.427766075149684, 2.1632672079996595)","(41.42651695310329, 2.1602964347867757)",68.2,284.3,4.168621700879767,76.6969985961914,81.74700164794922,0.0177629372203932,1.7762937220393291,0.0177610693751919,1,0,0,0
26,"(41.42651695310329, 2.1602964347867757)","(41.42608, 2.159217)",24.6,102.4,4.16260162601626,81.74700164794922,91.11599731445312,0.0914940983057022,9.14940983057022,0.0912400687870715,1,0,0,0
27,"(41.42608, 2.159217)","(41.42540879057222, 2.1580204202393913)",30.2,125.8,4.1655629139072845,91.11599731445312,102.5009994506836,0.0905008118937239,9.050081189372392,0.0902549398498793,0,0,0,0
