,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone
0,"(41.37549134631657, 2.16275217457585)","(41.375107903427676, 2.159399896545658)",45.7,384.4,8.411378555798686,12.288999557495115,14.770999908447266,0.0064568167298442,0.6456816729844299,0.0064567270028209,1,0,0,0
1,"(41.375107903427676, 2.159399896545658)","(41.375149, 2.15637)",28.4,275.6,9.704225352112678,14.770999908447266,18.28300094604492,0.0127431097155212,1.2743109715521248,0.0127424200115909,1,0,0,0
2,"(41.375149, 2.15637)","(41.375279, 2.156371)",99.1,543.2,5.48133198789102,18.28300094604492,18.15999984741211,-0.0002264379577187,-0.0226437957718726,-0.0002264379538485,0,0,0,0
3,"(41.375279, 2.156371)","(41.376666590999285, 2.154610340565021)",20.8,213.1,10.245192307692308,18.15999984741211,19.07900047302246,0.004312532264713,0.4312532264713053,0.0043125055302804,0,0,0,0
4,"(41.376666590999285, 2.154610340565021)","(41.37837449865167, 2.1523504362142756)",35.2,267.8,7.607954545454545,19.07900047302246,21.035999298095703,0.0073076879203631,0.7307687920363115,0.0073075578420767,1,0,0,0
5,"(41.37837449865167, 2.1523504362142756)","(41.38008334392784, 2.150088317149935)",34.8,267.9,7.698275862068965,21.035999298095703,24.045000076293945,0.0112318058163428,1.1231805816342824,0.011231333541694,1,0,0,0
6,"(41.38008334392784, 2.150088317149935)","(41.38183859285061, 2.1477685110678304)",24.7,274.9,11.129554655870445,24.045000076293945,28.20000076293945,0.015114589620391,1.511458962039108,0.0151134387980029,1,0,0,0
7,"(41.38183859285061, 2.1477685110678304)","(41.382153, 2.147227)",72.2,615.0,8.518005540166204,28.20000076293945,30.03450012207031,0.0029829257872046,0.2982925787204649,0.0029829169400468,1,0,0,0
8,"(41.382153, 2.147227)","(41.3831, 2.145985)",127.7,675.6,5.2905246671887225,30.03450012207031,31.868999481201172,0.0027153631721889,0.2715363172188957,0.0027153564985824,0,0,0,0
9,"(41.3831, 2.145985)","(41.38425881537719, 2.1445586101131835)",23.0,176.9,7.691304347826088,31.868999481201172,35.90800094604492,0.0228321168165277,2.28321168165277,0.0228281505538997,0,0,0,0
10,"(41.38425881537719, 2.1445586101131835)","(41.386161725866444, 2.142084191015551)",38.1,296.7,7.787401574803148,35.90800094604492,43.52000045776367,0.0256555426751558,2.5655542675155885,0.0256499160122799,1,0,0,0
11,"(41.386161725866444, 2.142084191015551)","(41.38853286247887, 2.1394631426910973)",31.4,343.4,10.936305732484076,43.52000045776367,50.95299911499024,0.0216453076797512,2.1645307679751205,0.0216419282145849,1,0,0,0
12,"(41.38853286247887, 2.1394631426910973)","(41.3903263342929, 2.1377575023690194)",29.6,244.9,8.273648648648651,50.95299911499024,57.63600158691406,0.0272886993545276,2.728869935452768,0.0272819286592153,1,0,0,0
13,"(41.3903263342929, 2.1377575023690194)","(41.39434263920119, 2.1350041874829637)",65.1,510.7,7.844854070660522,57.63600158691406,70.5250015258789,0.0252379086331796,2.523790863317964,0.0252325522343615,1,0,0,0
14,"(41.39434263920119, 2.1350041874829637)","(41.395468, 2.134543)",16.7,144.5,8.652694610778443,70.5250015258789,74.37899780273438,0.0266712545111105,2.6671254511110507,0.0266649329583324,1,0,0,0
15,"(41.395468, 2.134543)","(41.396341, 2.136488)",45.4,189.1,4.165198237885463,74.37899780273438,76.36299896240234,0.0104918094112531,1.049180941125314,0.0104914244639855,0,0,0,0
16,"(41.396341, 2.136488)","(41.397656992910335, 2.135480913838135)",24.3,168.9,6.950617283950617,76.36299896240234,84.7030029296875,0.0493783538619606,4.937835386196066,0.0493382806765938,0,0,0,0
17,"(41.397656992910335, 2.135480913838135)","(41.397778, 2.134596)",142.0,928.0,6.535211267605634,84.7030029296875,85.73899841308594,0.0011163744433172,0.1116374443317281,0.0011163739795414,1,0,0,0
18,"(41.397778, 2.134596)","(41.397992, 2.131746)",46.6,256.6,5.506437768240343,85.73899841308594,90.14299774169922,0.0171628968379317,1.7162896837931725,0.0171612119393138,0,0,0,0
19,"(41.397992, 2.131746)","(41.399538550289606, 2.13029336896236)",50.5,210.5,4.1683168316831685,90.14299774169922,97.83000183105467,0.0365178341537076,3.651783415370769,0.0365016143169017,0,0,0,0
20,"(41.399538550289606, 2.13029336896236)","(41.40320938038702, 2.12668660166634)",122.0,508.5,4.168032786885246,97.83000183105467,124.36199951171876,0.0521769865893098,5.217698658930987,0.0521297142471485,1,0,0,0
21,"(41.40320938038702, 2.12668660166634)","(41.40536032223396, 2.124587017616245)",71.1,296.4,4.1687763713080175,124.36199951171876,141.28799438476562,0.057105245860482,5.710524586048204,0.0570432934562333,1,0,0,0
22,"(41.40536032223396, 2.124587017616245)","(41.407100920699804, 2.1228884676332838)",57.6,240.0,4.166666666666667,141.28799438476562,162.91600036621094,0.0901166915893554,9.011669158935549,0.0898739269656379,1,0,0,0
23,"(41.407100920699804, 2.1228884676332838)","(41.40696004452319, 2.1214283293452656)",37.3,174.9,4.689008042895443,162.91600036621094,159.89100646972656,-0.0172955625871033,-1.7295562587103346,-0.0172938383186337,1,0,0,0
24,"(41.40696004452319, 2.1214283293452656)","(41.406139, 2.120287)",11.9,132.0,11.092436974789916,159.89100646972656,154.13800048828125,-0.0435833786473129,-4.358337864731297,-0.0435558143548535,1,0,0,0
25,"(41.406139, 2.120287)","(41.40545124383523, 2.120661205356876)",21.8,112.2,5.146788990825688,154.13800048828125,150.11599731445312,-0.0358467306045287,-3.584673060452874,-0.0358313882243007,0,1,0,0
26,"(41.40545124383523, 2.120661205356876)","(41.403391576023324, 2.1226786978242176)",68.2,284.2,4.167155425219941,150.11599731445312,132.67500305175778,-0.0613687342107505,-6.136873421075058,-0.0612918671266989,1,0,0,0
27,"(41.403391576023324, 2.1226786978242176)","(41.401337675463715, 2.124694416512241)",68.2,284.0,4.164222873900293,132.67500305175778,118.4530029296875,-0.0500774652185574,-5.007746521855744,-0.050035667461703,1,0,0,0
