,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone
0,"(41.37242238689438, 2.1797636402949028)","(41.373116, 2.177095)",63.0,329.4,5.228571428571429,4.126999855041504,2.864000082015991,-0.0038342433910914,-0.3834243391091417,-0.0038342246016466,1,0,0,0
1,"(41.373116, 2.177095)","(41.37478837449894, 2.1746403052954535)",64.0,343.1,5.3609375,2.864000082015991,5.451000213623047,0.0075400761632382,0.7540076163238285,0.0075399332767609,0,0,0,0
2,"(41.37478837449894, 2.1746403052954535)","(41.37503140676714, 2.170618930914126)",30.3,336.6,11.10891089108911,5.451000213623047,8.503999710083008,0.0090701113976825,0.9070111397682592,0.0090698626865803,1,0,0,0
3,"(41.37503140676714, 2.170618930914126)","(41.376156281812854, 2.166602053825943)",55.4,392.8,7.090252707581228,8.503999710083008,10.31999969482422,0.0046232178837607,0.462321788376072,0.0046231849450754,1,0,0,0
4,"(41.376156281812854, 2.166602053825943)","(41.3784470251624, 2.163580695490226)",52.1,358.8,6.886756238003839,10.31999969482422,11.873000144958494,0.0043283178654801,0.4328317865480149,0.0043282908363975,1,0,0,0
5,"(41.3784470251624, 2.163580695490226)","(41.38088554351013, 2.160362893174682)",42.3,381.6,9.02127659574468,11.873000144958494,15.89799976348877,0.0105476929206768,1.0547692920676817,0.0105473017897212,1,0,0,0
6,"(41.38088554351013, 2.160362893174682)","(41.38266808324354, 2.157997621461306)",39.7,279.7,7.045340050377831,15.89799976348877,19.0310001373291,0.0112012884298903,1.1201288429890357,0.0112008199941817,1,0,0,0
7,"(41.38266808324354, 2.157997621461306)","(41.38457422747997, 2.1554670442815)",35.4,299.2,8.451977401129941,19.0310001373291,22.958999633789062,0.0131283405630346,1.3128340563034628,0.0131275864033022,1,0,0,0
8,"(41.38457422747997, 2.1554670442815)","(41.38622523097531, 2.1532858467185325)",23.3,258.6,11.09871244635193,22.958999633789062,28.32900047302246,0.0207656644981956,2.076566449819566,0.02076268046328,1,0,0,0
9,"(41.38622523097531, 2.1532858467185325)","(41.388828139301125, 2.1498275347148956)",36.8,408.7,11.105978260869568,28.32900047302246,37.52000045776367,0.0224883777458801,2.2488377745880137,0.0224845879015174,1,0,0,0
10,"(41.388828139301125, 2.1498275347148956)","(41.390033, 2.148461)",23.3,185.1,7.94420600858369,37.52000045776367,40.84700012207031,0.0179740662577344,1.7974066257734418,0.0179721310232791,1,0,0,0
11,"(41.390033, 2.148461)","(41.393181326959564, 2.148577460193159)",45.6,491.0,10.767543859649123,40.84700012207031,45.23300170898438,0.0089327934560367,0.8932793456036788,0.0089325558705923,0,0,0,0
12,"(41.393181326959564, 2.148577460193159)","(41.394837567618126, 2.146914203162608)",42.5,261.0,6.141176470588236,45.23300170898438,51.24700164794922,0.0230421453600185,2.304214536001856,0.0230380686561916,1,0,0,0
13,"(41.394837567618126, 2.146914203162608)","(41.395788, 2.145616)",14.8,151.2,10.216216216216218,51.24700164794922,57.26100158691406,0.0397751318714606,3.977513187146061,0.0397541761965974,1,0,0,0
14,"(41.395788, 2.145616)","(41.396941173438805, 2.144227485803869)",15.6,172.8,11.076923076923077,57.26100158691406,64.3280029296875,0.0408969985114203,4.089699851142036,0.040874220409979,0,0,0,0
15,"(41.396941173438805, 2.144227485803869)","(41.397788, 2.143064)",63.1,498.7,7.903328050713153,64.3280029296875,73.3550033569336,0.0181010636199039,1.8101063619903937,0.0180990870796493,1,0,0,0
16,"(41.397788, 2.143064)","(41.39805977438237, 2.1407658565447325)",23.8,233.6,9.815126050420169,73.3550033569336,82.1500015258789,0.0376498209287042,3.7649820928704254,0.0376320463900596,0,0,0,0
17,"(41.39805977438237, 2.1407658565447325)","(41.397855053923315, 2.1366747836691613)",37.7,345.1,9.153846153846152,82.1500015258789,87.41500091552734,0.0152564456379265,1.5256445637926506,0.0152552621108524,1,0,0,0
18,"(41.397855053923315, 2.1366747836691613)","(41.40018614933199, 2.1335741957080807)",39.9,415.3,10.408521303258146,87.41500091552734,94.47799682617188,0.0170069730571744,1.7006973057174406,0.017005333658963,1,0,1,0
19,"(41.40018614933199, 2.1335741957080807)","(41.401868, 2.132224)",94.8,581.6,6.1350210970464145,94.47799682617188,106.71199798583984,0.021035077647297,2.103507764729706,0.0210319759756056,1,0,1,0
20,"(41.401868, 2.132224)","(41.40315309506873, 2.1312771258225487)",13.3,164.3,12.353383458646617,106.71199798583984,116.16999816894533,0.0575654302075804,5.756543020758046,0.0575019699692421,0,0,0,0
21,"(41.40315309506873, 2.1312771258225487)","(41.4049078009883, 2.1304849503578214)",23.8,244.6,10.277310924369749,116.16999816894533,127.31099700927734,0.0455478284559772,4.554782845597724,0.0455163696927528,1,0,0,0
22,"(41.4049078009883, 2.1304849503578214)","(41.405741, 2.133443)",44.9,314.8,7.011135857461026,127.31099700927734,120.42400360107422,-0.0218773615254228,-2.1877361525422887,-0.0218738722208153,1,0,0,0
23,"(41.405741, 2.133443)","(41.404691219264485, 2.132351902927209)",36.0,150.0,4.166666666666667,120.42400360107422,120.53800201416016,0.0007599894205729,0.0759989420572916,0.0007599892742537,0,1,0,0
24,"(41.404691219264485, 2.132351902927209)","(41.402968405188346, 2.134025340614617)",52.5,240.8,4.586666666666667,120.53800201416016,107.43699645996094,-0.0544061692450133,-5.440616924501335,-0.0543525830625111,1,0,0,0
25,"(41.402968405188346, 2.134025340614617)","(41.402465, 2.134677)",58.7,248.6,4.235093696763204,107.43699645996094,103.72699737548828,-0.0149235683204853,-1.4923568320485343,-0.0149224605781563,1,0,0,0
26,"(41.402465, 2.134677)","(41.40041912689385, 2.1360072072248966)",63.3,266.7,4.213270142180095,103.72699737548828,95.87899780273438,-0.0294263201078136,-2.9426320107813675,-0.0294178310194194,0,0,0,0
27,"(41.40041912689385, 2.1360072072248966)","(41.399269, 2.136064)",30.7,128.1,4.172638436482083,95.87899780273438,100.93599700927734,0.0394769649222714,3.9476964922271423,0.0394564767044015,1,0,0,0
28,"(41.399269, 2.136064)","(41.39923885384091, 2.138364718642101)",46.1,192.0,4.164859002169196,100.93599700927734,100.78399658203124,-0.0007916688919067,-0.0791668891906738,-0.0007916687265167,0,0,0,0
29,"(41.39923885384091, 2.138364718642101)","(41.39772022036104, 2.1390946399139517)",50.3,227.5,4.52286282306163,100.78399658203124,83.46399688720703,-0.0761318667904361,-7.613186679043612,-0.0759852878837233,1,0,0,0
