,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone
0,"(41.38459458012314, 2.110913597933213)","(41.384308, 2.111508)",24.3,111.3,4.580246913580247,77.79900360107422,76.58499908447266,-0.010907497902979,-1.0907497902979,-0.0109070653660827,1,0,0,3
1,"(41.384308, 2.111508)","(41.38483770835059, 2.1139921265041735)",40.8,218.2,5.348039215686273,76.58499908447266,71.76200103759766,-0.0221035657510311,-2.2103565751031167,-0.0220999671103837,0,0,0,3
2,"(41.38483770835059, 2.1139921265041735)","(41.38583211984118, 2.117935833971292)",44.7,347.0,7.762863534675613,71.76200103759766,66.92800140380861,-0.0139308346795073,-1.3930834679507385,-0.0139299336072993,1,0,0,3
3,"(41.38583211984118, 2.117935833971292)","(41.38658588817591, 2.1208938865502462)",29.2,260.9,8.934931506849313,66.92800140380861,66.66999816894531,-0.0009888970289891,-0.0988897028989196,-0.0009888967066362,1,0,0,3
4,"(41.38658588817591, 2.1208938865502462)","(41.38783413330048, 2.1257992586334686)",41.7,432.2,10.364508393285371,66.66999816894531,64.39700317382811,-0.0052591277073511,-0.5259127707351198,-0.0052590792217607,1,0,0,3
5,"(41.38783413330048, 2.1257992586334686)","(41.38932613722201, 2.1280282062262184)",44.3,303.7,6.855530474040632,64.39700317382811,64.62699890136719,0.0007573122408266,0.0757312240826679,0.0007573120960483,1,0,0,3
6,"(41.38932613722201, 2.1280282062262184)","(41.39168606620779, 2.129243763554364)",32.2,282.5,8.773291925465838,64.62699890136719,74.47899627685547,0.0348743269928788,3.4874326992878872,0.0348601990317099,1,0,0,0
7,"(41.39168606620779, 2.129243763554364)","(41.392234, 2.129758)",60.3,252.6,4.189054726368158,74.47899627685547,76.56300354003906,0.0082502266951052,0.825022669510528,0.0082500395154447,1,0,0,0
8,"(41.392234, 2.129758)","(41.39302148697356, 2.131147239815073)",27.4,152.0,5.547445255474453,76.56300354003906,76.05599975585938,-0.0033355512117084,-0.3335551211708471,-0.0033355388414525,0,0,0,0
9,"(41.39302148697356, 2.131147239815073)","(41.3948484638357, 2.1337183566869853)",27.0,297.7,11.025925925925923,76.05599975585938,74.9729995727539,-0.0036378911088527,-0.3637891108852767,-0.0036378750607246,1,0,0,0
10,"(41.3948484638357, 2.1337183566869853)","(41.396094, 2.133858)",33.4,177.9,5.326347305389222,74.9729995727539,73.30500030517578,-0.0093760498458579,-0.9376049845857928,-0.0093757751098639,1,0,0,0
11,"(41.396094, 2.133858)","(41.396836, 2.133189)",9.0,100.2,11.133333333333333,73.30500030517578,80.93199920654297,0.0761177535066585,7.611775350665857,0.0759712559150182,0,0,0,0
12,"(41.396836, 2.133189)","(41.397768, 2.132931)",17.3,115.3,6.664739884393063,80.93199920654297,88.3499984741211,0.064336507090877,6.433650709087706,0.0642479599686334,0,0,0,0
13,"(41.397768, 2.132931)","(41.398897596756306, 2.133884736291009)",21.6,149.2,6.907407407407407,88.3499984741211,88.40799713134766,0.0003887309465587,0.0388730946558729,0.0003887309269781,0,0,0,0
14,"(41.398897596756306, 2.133884736291009)","(41.40113067514499, 2.1362809996426115)",55.9,319.5,5.715563506261182,88.40799713134766,96.7239990234375,0.0260281749361184,2.6028174936118447,0.0260222995905708,1,0,0,0
15,"(41.40113067514499, 2.1362809996426115)","(41.402388, 2.137559)",19.9,176.0,8.844221105527641,96.7239990234375,104.01599884033205,0.0414318171414462,4.14318171414462,0.0414081343057451,1,0,0,0
16,"(41.402388, 2.137559)","(41.4030953745085, 2.138465148520255)",14.9,112.8,7.570469798657718,104.01599884033205,103.96299743652344,-0.00046987060114,-0.0469870601140015,-0.0004698705665609,0,0,0,0
17,"(41.4030953745085, 2.138465148520255)","(41.40425435886868, 2.1406215981364167)",20.6,222.7,10.810679611650484,103.96299743652344,93.75299835205078,-0.0458464260640891,-4.5846426064089165,-0.0458143450583344,1,0,0,0
18,"(41.40425435886868, 2.1406215981364167)","(41.4052847348094, 2.1440729248031394)",31.0,312.2,10.070967741935483,93.75299835205078,90.65299987792967,-0.0099295274635525,-0.9929527463552512,-0.0099292011472294,1,0,0,0
19,"(41.4052847348094, 2.1440729248031394)","(41.40562230358714, 2.1466372307710144)",24.0,218.5,9.104166666666666,90.65299987792967,87.81449890136719,-0.0129908511513157,-1.299085115131579,-0.0129901204370387,1,0,0,0
20,"(41.40562230358714, 2.1466372307710144)","(41.405803, 2.14794)",19.9,111.3,5.592964824120604,87.81449890136719,84.97599792480469,-0.0255031534282345,-2.5503153428234504,-0.0254976264092037,1,0,0,0
21,"(41.405803, 2.14794)","(41.40621483411256, 2.1490822935165927)",16.3,107.3,6.58282208588957,84.97599792480469,84.46299743652344,-0.0047809924350535,-0.4780992435053588,-0.0047809560077555,0,0,0,0
22,"(41.40621483411256, 2.1490822935165927)","(41.40696, 2.149904)",26.1,107.1,4.1034482758620685,84.46299743652344,86.16000366210938,0.0158450627972543,1.584506279725432,0.0158437369447162,1,0,0,0
23,"(41.40696, 2.149904)","(41.407768, 2.150865)",73.4,307.8,4.193460490463215,86.16000366210938,89.3030014038086,0.0102111687514594,1.021116875145945,0.0102108138743908,0,0,0,0
24,"(41.407768, 2.150865)","(41.40849, 2.152317)",61.6,445.2,7.227272727272728,89.3030014038086,94.38600158691406,0.0114173409324022,1.1417340932402218,0.0114168448661432,0,0,0,0
25,"(41.40849, 2.152317)","(41.40884122177774, 2.153526188509672)",11.1,108.1,9.73873873873874,94.38600158691406,92.90899658203124,-0.0136633210442443,-1.3663321044244334,-0.0136624708876616,0,0,0,0
26,"(41.40884122177774, 2.153526188509672)","(41.41046033286888, 2.156636471251891)",51.1,318.3,6.2289628180039145,92.90899658203124,91.97799682617188,-0.0029249128365044,-0.2924912836504477,-0.0029249044955586,1,0,0,0
27,"(41.41046033286888, 2.156636471251891)","(41.411185, 2.157624)",12.5,116.6,9.328,91.97799682617188,92.94200134277344,0.0082676202109911,0.8267620210991102,0.0082674318450025,1,0,0,0
28,"(41.411185, 2.157624)","(41.412058, 2.159039)",17.8,154.6,8.685393258426965,92.94200134277344,102.1760025024414,0.059728338678318,5.972833867831803,0.0596574638824403,0,0,0,0
29,"(41.412058, 2.159039)","(41.41245, 2.16129)",17.5,194.1,11.09142857142857,102.1760025024414,102.072998046875,-0.0005306772569109,-0.0530677256910902,-0.0005306772070947,0,0,0,0
30,"(41.41245, 2.16129)","(41.412311, 2.162534)",9.6,106.9,11.135416666666668,102.072998046875,97.08200073242188,-0.0466884687975035,-4.668846879750349,-0.0466545890517939,0,0,0,0
31,"(41.412311, 2.162534)","(41.41174873319583, 2.1639999634237177)",14.6,137.9,9.445205479452056,97.08200073242188,89.15399932861328,-0.0574909456403813,-5.749094564038138,-0.0574277310950672,0,0,0,0
32,"(41.41174873319583, 2.1639999634237177)","(41.412211921008605, 2.1674906669615552)",43.0,295.7,6.876744186046512,89.15399932861328,89.5780029296875,0.001433897873095,0.1433897873095092,0.0014338968903681,1,0,0,0
33,"(41.412211921008605, 2.1674906669615552)","(41.412525, 2.168198)",107.5,640.9,5.961860465116279,89.5780029296875,89.04299926757812,-0.0008347693276788,-0.083476932767885,-0.0008347691337787,1,0,0,0
34,"(41.412525, 2.168198)","(41.413519496421685, 2.17036549136712)",19.9,214.6,10.78391959798995,89.04299926757812,89.9229965209961,0.0041006395779029,0.410063957790293,0.0041006165937151,0,0,0,0
35,"(41.413519496421685, 2.17036549136712)","(41.414084, 2.171399)",20.7,110.0,5.314009661835749,89.9229965209961,87.87100219726562,-0.0186544938520951,-1.8654493852095169,-0.0186523304438028,1,0,0,0
36,"(41.414084, 2.171399)","(41.41585026688707, 2.1738645358944093)",25.7,284.2,11.058365758754864,87.87100219726562,78.41500091552734,-0.0332723479301135,-3.327234793011359,-0.0332600780377556,0,0,0,0
37,"(41.41585026688707, 2.1738645358944093)","(41.416771, 2.174608)",19.5,119.4,6.123076923076924,78.41500091552734,77.09400177001953,-0.0110636444347387,-1.1063644434738795,-0.0110631930556028,1,0,0,0
38,"(41.416771, 2.174608)","(41.41843776431451, 2.176289704949415)",31.6,233.3,7.382911392405063,77.09400177001953,73.76100158691406,-0.0142863274029381,-1.4286327402938142,-0.0142853555795146,0,0,0,0
39,"(41.41843776431451, 2.176289704949415)","(41.418777, 2.176334)",93.3,607.8,6.514469453376205,73.76100158691406,72.31099700927734,-0.0023856607068718,-0.2385660706871864,-0.0023856561809891,1,0,0,0
40,"(41.418777, 2.176334)","(41.420225, 2.17686)",17.2,167.1,9.715116279069766,72.31099700927734,63.58100128173828,-0.0522441396022684,-5.224413960226848,-0.0521966847024451,0,0,0,0
41,"(41.420225, 2.17686)","(41.420352, 2.176895)",80.2,398.6,4.970074812967582,63.58100128173828,62.90299987792969,-0.0017009568585263,-0.1700956858526326,-0.0017009552180956,0,0,0,0
42,"(41.420352, 2.176895)","(41.422174104765176, 2.177325633446657)",37.1,209.0,5.633423180592993,62.90299987792969,58.00899887084961,-0.0234162727611486,-2.34162727611487,-0.023411994284139,0,0,0,0
43,"(41.422174104765176, 2.177325633446657)","(41.42362, 2.177523)",25.7,161.7,6.291828793774319,58.00899887084961,54.93500137329102,-0.0190104978203994,-1.9010497820399468,-0.0190082081917199,1,0,0,0
44,"(41.42362, 2.177523)","(41.42475535994532, 2.1774177154060346)",13.7,129.1,9.423357664233576,54.93500137329102,55.47700119018555,0.0041982944763325,0.4198294476332543,0.0041982698106666,0,0,0,0
45,"(41.42475535994532, 2.1774177154060346)","(41.42664961109541, 2.1772807467569164)",25.3,213.3,8.430830039525691,55.47700119018555,49.10400009155274,-0.0298781111047014,-2.9878111104701417,-0.0298692251186383,1,0,0,0
46,"(41.42664961109541, 2.1772807467569164)","(41.42861903351313, 2.179436205739791)",56.6,402.7,7.114840989399292,49.10400009155274,44.66799926757813,-0.0110156464464231,-1.1015646446423168,-0.0110152009162794,1,0,0,0
47,"(41.42861903351313, 2.179436205739791)","(41.428668, 2.180766)",19.2,110.8,5.770833333333332,44.66799926757813,42.185001373291016,-0.0224097282877898,-2.2409728287789794,-0.0224059780596819,1,0,0,0
48,"(41.428668, 2.180766)","(41.428665, 2.182544)",127.5,647.0,5.074509803921568,42.185001373291016,38.94900131225586,-0.0050015456893897,-0.5001545689389731,-0.0050015039846948,0,0,0,0
49,"(41.428665, 2.182544)","(41.42935854676211, 2.183872834239782)",36.4,229.0,6.29120879120879,38.94900131225586,37.979000091552734,-0.0042358131908433,-0.4235813190843341,-0.0042357878579692,0,0,0,0
50,"(41.42935854676211, 2.183872834239782)","(41.428612698639796, 2.185140316186292)",54.7,409.0,7.4771480804387584,37.979000091552734,36.3759994506836,-0.0039193169703401,-0.3919316970340197,-0.0039192969022563,1,0,0,0
51,"(41.428612698639796, 2.185140316186292)","(41.42789983060962, 2.189329764571062)",53.3,370.2,6.945590994371482,36.3759994506836,31.57999992370605,-0.0129551580955633,-1.2955158095563315,-0.0129544333873794,1,0,0,0
52,"(41.42789983060962, 2.189329764571062)","(41.42770068488635, 2.1913458328407174)",25.8,169.4,6.565891472868217,31.57999992370605,28.90999984741211,-0.0157615116664341,-1.5761511666434151,-0.0157602066751188,1,0,0,0
53,"(41.42770068488635, 2.1913458328407174)","(41.428174, 2.193475)",27.4,185.4,6.766423357664234,28.90999984741211,25.10400009155273,-0.0205285855224346,-2.05285855224346,-0.0205257025132209,1,0,0,0
54,"(41.428174, 2.193475)","(41.42816284253796, 2.194859929840087)",26.7,115.7,4.333333333333334,25.10400009155273,24.17600059509277,-0.0080207389495242,-0.8020738949524295,-0.0080205669587597,0,1,0,0
55,"(41.42816284253796, 2.194859929840087)","(41.43015970400337, 2.193428526693736)",86.4,418.7,4.846064814814814,24.17600059509277,23.81999969482422,-0.0008502529263638,-0.0850252926363875,-0.0008502527214728,1,0,0,0
56,"(41.43015970400337, 2.193428526693736)","(41.43020228727164, 2.1891562298487623)",52.3,356.2,6.810707456978967,23.81999969482422,28.47500038146973,0.01306850276992,1.306850276992001,0.0130677588747337,1,0,0,0
57,"(41.43020228727164, 2.1891562298487623)","(41.43025077103497, 2.185482919536469)",44.1,306.4,6.9478458049886616,28.47500038146973,32.74700164794922,0.013942562880155,1.3942562880155,0.0139416595304023,1,0,0,0
58,"(41.43025077103497, 2.185482919536469)","(41.430191, 2.183507)",141.5,652.2,4.609187279151944,32.74700164794922,37.97600173950195,0.0080174794412032,0.801747944120321,0.0080173076600314,1,0,0,0
59,"(41.430191, 2.183507)","(41.42935854676211, 2.183872834239782)",48.0,339.0,7.0625,37.97600173950195,37.979000091552734,8.844696314988937e-06,0.0008844696314988,8.844696314758301e-06,0,0,0,0
60,"(41.42935854676211, 2.183872834239782)","(41.43027400966802, 2.181902859549235)",30.5,215.9,7.078688524590165,37.979000091552734,39.98699951171875,0.009300599444956,0.930059944495607,0.0093003312880241,1,0,0,0
61,"(41.43027400966802, 2.181902859549235)","(41.43033755093661, 2.1767226328050824)",64.3,433.2,6.737169517884913,39.98699951171875,50.41699981689453,0.0240766396703042,2.4076639670304205,0.0240719890021819,1,0,0,0
62,"(41.43033755093661, 2.1767226328050824)","(41.429171435841845, 2.17428039729241)",52.6,322.2,6.125475285171103,50.41699981689453,53.9640007019043,0.0110086930012717,1.1008693001271774,0.0110082483142553,1,0,0,0
63,"(41.429171435841845, 2.17428039729241)","(41.42639993364296, 2.1758739443377344)",43.4,338.5,7.799539170506913,53.9640007019043,53.14699935913086,-0.0024135933316792,-0.2413593331679284,-0.0024135886449537,1,0,0,0
64,"(41.42639993364296, 2.1758739443377344)","(41.425388, 2.176222)",15.6,117.5,7.532051282051282,53.14699935913086,57.94100189208984,0.0408000215570977,4.080002155709774,0.0407774050019963,1,0,0,0
65,"(41.425388, 2.176222)","(41.42429406686778, 2.1771396334210076)",26.4,144.2,5.462121212121213,57.94100189208984,55.5009994506836,-0.0169209600652305,-1.6920960065230584,-0.0169193454124396,0,0,0,0
66,"(41.42429406686778, 2.1771396334210076)","(41.42061346479967, 2.176873297858863)",73.1,422.2,5.775649794801643,55.5009994506836,62.09199905395508,0.0156110838542668,1.5611083854266898,0.0156098158683874,1,0,0,0
67,"(41.42061346479967, 2.176873297858863)","(41.41841833541953, 2.1761078414828647)",31.4,255.1,8.124203821656051,62.09199905395508,74.11900329589844,0.0471462337982883,4.714623379828836,0.0471113486082474,1,0,0,0
68,"(41.41841833541953, 2.1761078414828647)","(41.41734, 2.175182)",17.4,145.0,8.333333333333334,74.11900329589844,81.07099914550781,0.0479447989628232,4.794479896282327,0.0479081125851966,1,0,0,0
69,"(41.41734, 2.175182)","(41.41660380444627, 2.1742133708726126)",16.6,115.4,6.951807228915661,81.07099914550781,76.98999786376953,-0.0353639625800544,-3.5363962580054427,-0.0353492314589016,0,0,0,0
70,"(41.41660380444627, 2.1742133708726126)","(41.415909, 2.173329)",20.8,118.0,5.6730769230769225,76.98999786376953,81.4729995727539,0.0379915399066472,3.799153990664726,0.0379732772667354,1,0,0,0
71,"(41.415909, 2.173329)","(41.41424300487701, 2.1710361897039823)",35.5,271.0,7.633802816901407,81.4729995727539,91.01300048828124,0.0352029554078499,3.5202955407849976,0.0351884244792665,0,0,0,0
72,"(41.41424300487701, 2.1710361897039823)","(41.41284, 2.168756)",28.0,248.1,8.860714285714286,91.01300048828124,88.7959976196289,-0.0089359245008155,-0.8935924500815574,-0.0089356866654623,1,0,0,0
73,"(41.41284, 2.168756)","(41.412775, 2.16762)",14.6,101.3,6.9383561643835625,88.7959976196289,91.1750030517578,0.0234847525382912,2.348475253829128,0.0234804364231059,0,0,0,0
74,"(41.412775, 2.16762)","(41.41226147992768, 2.166399832943082)",24.6,128.3,5.215447154471545,91.1750030517578,89.10099792480469,-0.0161652776847476,-1.616527768474766,-0.0161638698224864,0,0,0,0
75,"(41.41226147992768, 2.166399832943082)","(41.411871, 2.165053)",16.7,123.3,7.383233532934133,89.10099792480469,87.69100189208984,-0.0114354909384821,-1.143549093848211,-0.0114349925028131,1,0,0,0
76,"(41.411871, 2.165053)","(41.412521, 2.162052)",27.2,264.3,9.716911764705884,87.69100189208984,101.10099792480467,0.0507377829463293,5.073778294632934,0.050694311598085,0,0,0,0
77,"(41.412521, 2.162052)","(41.411833, 2.158453)",28.7,319.0,11.114982578397212,101.10099792480467,101.26699829101562,0.0005203773235452,0.0520377323545258,0.0005203772765738,0,0,0,0
78,"(41.411833, 2.158453)","(41.411254, 2.157545)",12.8,100.1,7.820312499999999,101.26699829101562,93.41000366210938,-0.0784914548342282,-7.849145483422828,-0.0783308551914086,0,0,0,0
79,"(41.411254, 2.157545)","(41.410575718978635, 2.156349560668865)",17.1,124.8,7.298245614035088,93.41000366210938,93.62000274658205,0.001682684971736,0.1682684971736027,0.0016826833836045,0,0,0,0
80,"(41.410575718978635, 2.156349560668865)","(41.40890136810716, 2.153017246172449)",33.3,339.4,10.192192192192191,93.62000274658205,93.73200225830078,0.0003299926685879,0.0329992668587949,0.0003299926566097,1,0,0,0
81,"(41.40890136810716, 2.153017246172449)","(41.408184, 2.151211)",22.2,170.4,7.675675675675675,93.73200225830078,91.83899688720705,-0.0111091864500806,-1.1109186450080692,-0.011108729474119,1,0,0,0
82,"(41.408184, 2.151211)","(41.40666080269141, 2.1495483285546317)",46.0,230.4,5.008695652173913,91.83899688720705,84.39399719238281,-0.0323133667310078,-3.231336673100789,-0.0323021270649159,0,0,0,0
83,"(41.40666080269141, 2.1495483285546317)","(41.406159, 2.148461)",83.6,389.9,4.6638755980861255,84.39399719238281,86.12699890136719,0.0044447338009345,0.4444733800934535,0.0044447045317336,1,0,0,0
84,"(41.406159, 2.148461)","(41.40582450639796, 2.1461525932031615)",30.7,200.9,6.543973941368079,86.12699890136719,86.9739990234375,0.0042160284821817,0.4216028482181745,0.0042160035026253,0,0,0,0
