,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone
0,"(41.40928763976588, 2.2153575072021985)","(41.411221811407394, 2.2127555890338493)",43.8,305.9,6.984018264840183,5.4089999198913565,3.9309999942779537,-0.0048316440850389,-0.4831644085038913,-0.0048316064876687,1,0,1,0
1,"(41.411221811407394, 2.2127555890338493)","(41.41380554512276, 2.2093368116749854)",41.6,404.8,9.73076923076923,3.9309999942779537,4.11299991607666,0.0004496045498979,0.0449604549897989,0.000449604519603,1,0,0,0
2,"(41.41380554512276, 2.2093368116749854)","(41.415285, 2.207315)",22.4,235.5,10.513392857142858,4.11299991607666,5.276000022888184,0.0049384293282867,0.4938429328286724,0.0049383891825973,1,0,0,0
3,"(41.415285, 2.207315)","(41.416328073818974, 2.2060789064303425)",15.9,155.0,9.748427672955977,5.276000022888184,6.439000129699707,0.0075032264955582,0.7503226495558216,0.0075030856937458,0,0,0,0
4,"(41.416328073818974, 2.2060789064303425)","(41.416937, 2.205137)",13.0,103.3,7.946153846153847,6.439000129699707,9.928000450134276,0.03377541452502,3.3775414525020047,0.0337625798851031,1,0,0,0
5,"(41.416937, 2.205137)","(41.41824345952121, 2.2035520980767465)",48.0,203.4,4.2375,9.928000450134276,6.486000061035156,-0.0169223224636141,-1.6922322463614163,-0.0169207074208231,0,0,0,0
6,"(41.41824345952121, 2.2035520980767465)","(41.420010454316156, 2.2011616818554027)",53.2,287.4,5.402255639097744,6.486000061035156,8.321000099182129,0.0063848296386463,0.6384829638646391,0.0063847428793414,1,0,0,0
7,"(41.420010454316156, 2.2011616818554027)","(41.42209309014968, 2.197446500384738)",63.3,415.7,6.567140600315956,8.321000099182129,12.723999977111816,0.0105917726195085,1.0591772619508508,0.0105913765645449,1,0,0,0
8,"(41.42209309014968, 2.197446500384738)","(41.422332, 2.196016)",27.6,123.9,4.489130434782608,12.723999977111816,16.704999923706055,0.0321307501742876,3.2130750174287632,0.0321196999157042,1,0,0,0
9,"(41.422332, 2.196016)","(41.423933, 2.191726)",77.7,486.6,6.262548262548263,16.704999923706055,22.67300033569336,0.0122646946403356,1.2264694640335605,0.0122640797328632,0,0,1,0
10,"(41.423933, 2.191726)","(41.423025505742, 2.191081975708534)",26.6,151.1,5.6804511278195475,22.67300033569336,22.55699920654297,-0.000767710980479,-0.076771098047909,-0.0007677108296546,0,0,0,0
11,"(41.423025505742, 2.191081975708534)","(41.42350041798037, 2.187079427274337)",75.0,474.6,6.327999999999999,22.55699920654297,30.472999572753903,0.0166793096633184,1.6679309663318451,0.016677763196961,1,0,0,0
12,"(41.42350041798037, 2.187079427274337)","(41.42540121193809, 2.1864904397446225)",19.6,217.4,11.091836734693878,30.472999572753903,33.98400115966797,0.0161499613013526,1.6149961301352636,0.0161485574366758,1,0,0,0
13,"(41.42540121193809, 2.1864904397446225)","(41.42745095610532, 2.1851498162902283)",22.8,253.7,11.12719298245614,33.98400115966797,37.61899948120117,0.0143279397774268,1.4327939777426897,0.0143269594379342,1,0,0,0
14,"(41.42745095610532, 2.1851498162902283)","(41.43027400966802, 2.181902859549235)",56.5,453.3,8.023008849557522,37.61899948120117,39.98699951171875,0.0052239135903763,0.5223913590376302,0.0052238660722192,1,0,0,0
15,"(41.43027400966802, 2.181902859549235)","(41.43033755093661, 2.1767226328050824)",64.3,433.2,6.737169517884913,39.98699951171875,50.41699981689453,0.0240766396703042,2.4076639670304205,0.0240719890021819,1,0,0,0
16,"(41.43033755093661, 2.1767226328050824)","(41.43084095814817, 2.174619582719488)",35.0,228.1,6.517142857142857,50.41699981689453,54.665000915527344,0.018623415601196,1.8623415601196016,0.0186212629860713,1,0,0,0
17,"(41.43084095814817, 2.174619582719488)","(41.4334896602605, 2.173157827290185)",43.3,318.9,7.364896073903003,54.665000915527344,57.22800064086914,0.0080370013337779,0.8037001333777978,0.0080368282947625,1,0,0,0
18,"(41.4334896602605, 2.173157827290185)","(41.435217155424155, 2.1722266981454528)",32.8,207.1,6.314024390243902,57.22800064086914,63.91799926757813,0.0323032285210477,3.230322852104773,0.0322919994264491,1,0,0,0
19,"(41.435217155424155, 2.1722266981454528)","(41.43694121124807, 2.173483649158115)",48.3,234.1,4.846790890269151,63.91799926757813,68.17900085449219,0.0182016300167196,1.8201630016719617,0.0181996203535427,1,0,0,0
20,"(41.43694121124807, 2.173483649158115)","(41.438159, 2.174547)",35.1,168.1,4.7891737891737876,68.17900085449219,67.69300079345703,-0.0028911365915238,-0.2891136591523833,-0.0028911285362112,1,0,0,0
21,"(41.438159, 2.174547)","(41.439474103194215, 2.174716662726466)",49.0,200.6,4.093877551020408,67.69300079345703,69.92099761962889,0.011106664138444,1.1106664138444042,0.0111062074736619,0,0,0,0
22,"(41.439474103194215, 2.174716662726466)","(41.44183784702521, 2.172807386767562)",76.1,317.3,4.169513797634692,69.92099761962889,89.2239990234375,0.0608351761859709,6.0835176185970985,0.0607602937165215,1,0,0,0
23,"(41.44183784702521, 2.172807386767562)","(41.4430939501932, 2.1719911151587845)",37.4,155.9,4.168449197860963,89.2239990234375,100.66699981689452,0.0733996202274344,7.3399620227434434,0.0732682310937282,1,0,0,0
24,"(41.4430939501932, 2.1719911151587845)","(41.444242, 2.171234)",34.3,143.0,4.169096209912538,100.66699981689452,113.3270034790039,0.088531494140625,8.8531494140625,0.0883012776798034,1,0,0,0
25,"(41.444242, 2.171234)","(41.444501, 2.171124)",122.9,512.3,4.168429617575264,113.3270034790039,116.91100311279295,0.006995900124515,0.6995900124515055,0.0069957859953094,0,0,0,0
